time,step,loss,perplexity
17356,5924,3.2499070167541504,25.787941959162684
17359,5925,2.9841785430908203,19.770255151453465
17362,5926,3.0555946826934814,21.233809151833658
17365,5931,2.7438480854034424,15.546695148641842
17367,5932,3.257908344268799,25.995107422820904
17370,5933,3.012901306152344,20.34634535147485
17373,5934,3.061497688293457,21.359523126266563
17378,5940,3.1231863498687744,22.718654016550623
17381,5941,3.126769542694092,22.80020535445307
17384,5945,3.138780355453491,23.07570553040084
17387,5946,3.0487003326416016,21.087919324246215
17389,5947,3.079202175140381,21.741049924896725
17392,5948,3.098080635070801,22.155386174306233
17395,5953,2.693340301513672,14.78096643658101
17398,5954,2.9703736305236816,19.499203732860533
17400,5955,3.1232590675354004,22.720306124127564
17403,5956,3.1323273181915283,22.92727656665304
17406,5961,3.110215187072754,22.425869638804834
17412,5963,3.0166995525360107,20.42377273518205
17414,5967,3.223304271697998,25.110956672274533
17417,5968,3.0324254035949707,20.74749265755451
17420,5969,4.523899078369141,92.1943711595961
17423,5970,2.99639892578125,20.013337489784856
17425,5975,3.0525195598602295,21.16861287513023
17428,5976,3.1519196033477783,23.38090359142473
17431,5977,3.1521849632263184,23.387108768428
17434,5982,3.1857123374938965,24.184509804498155
17436,5983,2.812760353088379,16.65583079614925
17439,5984,3.159630298614502,23.561883457701736
17442,5985,3.134326696395874,22.97316272030729
17445,5989,2.821852207183838,16.80795367118411
17447,5990,3.0738096237182617,21.624125738392316
17450,5991,2.692134380340576,14.763152499457115
17453,5992,3.0701940059661865,21.546082338071052
17456,5997,3.1780717372894287,24.00042977044352
17459,5998,2.7039308547973633,14.938336898458848
17461,5999,3.015095472335815,20.391037627612363
17464,6004,3.240440368652344,25.544968474157937
17467,6005,3.426185607910156,30.75909146368631
17470,6006,3.2110519409179688,24.805166074122692
17475,6011,3.194085121154785,24.387851553359337
17478,6012,3.2653043270111084,26.18807951820884
17481,6013,3.2480628490448,25.740428494175863
17483,6018,3.0728583335876465,21.60356470230012
17486,6019,3.0339250564575195,20.778630036103003
17489,6020,2.9614450931549072,19.325879282021408
17492,6021,2.9384255409240723,18.886087519498
17494,6026,3.046715259552002,21.046099784234297
17497,6027,3.205881118774414,24.67723401412387
17500,6028,2.93639612197876,18.847798600952657
17503,6029,2.978717088699341,19.662575117086085
17506,6033,3.194252014160156,24.39192205485929
17508,6034,3.0142531394958496,20.37386881891848
17514,6040,3.1744890213012695,23.914596896199193
17517,6041,2.968752861022949,19.4676256154992
17522,6043,3.4499785900115967,31.499717892933543
17525,6048,3.054344415664673,21.207277809442495
17528,6049,2.908997058868408,18.338397008073382
17530,6050,2.8419055938720703,17.14841233095521
17533,6051,2.884336233139038,17.891687743819286
17536,6055,2.7692341804504395,15.946417254397176
17539,6056,2.9340109825134277,18.802897541605667
17541,6057,2.923633575439453,18.60878117396839
17544,6062,3.1414990425109863,23.13852650896575
17547,6063,3.0861194133758545,21.891959282979712
17550,6064,3.0316309928894043,20.73101717229108
17555,6070,3.1646575927734375,23.68063422419384
17558,6071,2.939767837524414,18.91145527228446
17561,6072,3.089695692062378,21.97039119396165
17564,6076,3.2984437942504883,27.070478889435133
17566,6077,2.9649689197540283,19.394100458691423
17569,6078,3.00429105758667,20.171910302823264
17575,6084,3.280022621154785,26.57637388134142
17577,6085,2.9695773124694824,19.48368234568617
17580,6086,3.0412111282348633,20.93057750385881
17583,6087,3.009256362915039,20.27231907033555
17586,6092,2.776472330093384,16.062258541286873
17589,6093,2.8545093536376953,17.36591459420885
17591,6094,2.9991238117218018,20.06794591881556
17594,6098,3.1343698501586914,22.97415412011365
17597,6099,3.1082868576049805,22.38266684154071
17600,6100,2.800809383392334,16.457962182996088
17602,6101,3.129016637802124,22.85149719160246
17605,6106,3.088965892791748,21.954363067861603
17608,6107,3.047056198120117,21.05327643468809
17613,6113,3.194334030151367,24.39392266456403
17616,6114,3.1463418006896973,23.25085256189077
17619,6115,2.966094493865967,19.415942246061295
17622,6116,3.2136077880859375,24.86864537472379
17624,6120,3.0298614501953125,20.694365190500037
17627,6121,2.9382143020629883,18.88209846521653
17630,6122,3.0897510051727295,21.971606478244492
17633,6123,3.101186037063598,22.22429449332217
17636,6128,2.7773237228393555,16.075939654866854
17638,6129,2.7934045791625977,16.33654428767251
17641,6130,2.9772045612335205,19.632857412260652
17644,6135,3.258483409881592,26.01006061432166
17647,6136,2.949261426925659,19.091847795020826
17649,6137,2.9153990745544434,18.456176323615548
17655,6142,3.067819595336914,21.494983779635565
17658,6143,3.029205322265625,20.680791493039365
17660,6144,2.990309000015259,19.89182811720836
17663,6145,3.0324435234069824,20.74786860162719
17666,6149,2.9332761764526367,18.7890861335063
17804,6156,3.225505828857422,25.16630077796869
17810,6158,2.7992420196533203,16.432186774849164
17815,6164,3.0379953384399414,20.86337727513644
17818,6165,3.14569091796875,23.235723907734837
17820,6166,2.8026461601257324,16.488219564533445
17823,6167,3.3542323112487793,28.623621721524252
17826,6172,3.0122923851013184,20.33395980477166
17829,6173,2.986291885375977,19.812080647881658
17831,6174,2.9235730171203613,18.607654291581543
17834,6179,2.9740476608276367,19.570976164587645
17837,6180,2.9608166217803955,19.31373733593781
17842,6182,3.027385711669922,20.643194721826255
17845,6186,3.6236660480499263,37.4747003533939
17848,6187,2.8712687492370605,17.659409354599013
17851,6188,2.997814416885376,20.04168624994109
17853,6189,3.270444869995117,26.323047072686737
17859,6195,2.8535056114196777,17.348492437715887
17862,6196,3.004908800125122,20.18437519955124
17864,6201,3.0944881439208984,22.075935943127213
17870,6203,2.9391441345214844,18.899663818406207
17873,6204,3.002993106842041,20.145745141044053
17875,6208,3.0585997104644775,21.29771330681025
17878,6209,3.0155491828918457,20.400291355730744
17884,6215,3.031700134277344,20.73245059314555
17886,6216,2.969466209411621,19.48151776924692
17892,6218,3.2707996368408203,26.33238727376488
17895,6223,2.9987564086914062,20.060574248941023
17898,6224,3.01385498046875,20.365758393857902
17900,6225,3.0309736728668213,20.71739473725536
17903,6226,2.6623613834381104,14.330088009370026
17906,6230,2.9082086086273193,18.323943793100344
17909,6231,2.973304033279419,19.55642805742318
17911,6232,2.89764404296875,18.131378262387933
17914,6237,2.998573303222656,20.056901384360835
17917,6238,2.9663987159729004,19.421849903493925
17920,6239,3.135334730148315,22.996332119535975
17922,6240,3.181187629699707,24.0753291560237
17925,6245,2.8522725105285645,17.327113180331132
17928,6246,2.6861119270324707,14.674509295550507
17931,6247,2.9052603244781494,18.269999161192057
17933,6248,2.967599391937256,19.445183256951545
17936,6252,3.009550094604492,20.27827456748151
17939,6253,2.9761698246002197,19.612553082108544
17942,6254,2.9625320434570312,19.34689697286922
17944,6259,2.5731558799743652,13.107123748187664
17947,6260,3.109306812286377,22.405507793755813
17950,6261,3.04727554321289,21.057894874058334
17953,6262,3.525359630584717,33.96598662766108
17955,6267,3.0734262466430664,21.615837133245194
17958,6268,3.1503491401672363,23.34421356091848
17961,6269,3.2638137340545654,26.149072830103194
17967,6274,2.8813693523406982,17.838683905916707
17969,6275,3.002127170562744,20.12830776037283
17972,6276,3.106692314147949,22.347005146195137
17975,6281,3.0257010459899902,20.60844711742064
17978,6282,2.71895170211792,15.164417083425343
17980,6283,2.3839550018310547,10.847720891417604
17983,6284,3.123429536819458,22.724179568588387
17986,6289,2.9751758575439453,19.593068535558366
17989,6290,2.9031693935394287,18.23183776502092
17991,6291,2.977407217025757,19.636836527715175
17994,6295,2.7945964336395264,16.356026678900665
17997,6296,3.1376876831054688,23.050505115462244
18000,6297,2.878293514251709,17.783899299982348
18002,6298,2.9819278717041016,19.72580883965904
18005,6303,3.1188838481903076,22.62111694667857
18008,6304,3.136486530303955,23.02283455827699
18013,6306,3.060713052749634,21.342770258529814
18016,6311,2.9114229679107666,18.382938295910176
18019,6312,3.086716413497925,21.90503268736773
18025,6317,2.8998045921325684,18.17059434541434
18027,6318,2.935631513595581,18.833392924190345
18030,6319,2.893967628479004,18.064842182670724
18033,6320,3.129892110824585,22.871511820772135
18036,6325,3.0269899368286133,20.63502628124938
18038,6326,2.9622859954833984,19.34213729365169
18041,6327,3.150933265686035,23.357853495104685
18044,6332,3.0950021743774414,22.08728656359105
18047,6333,3.11049485206604,22.432142246560325
18049,6334,2.838660478591919,17.092853951498796
18052,6335,3.0656917095184326,21.44929353753156
18055,6339,3.0512685775756836,21.14214787251113
18058,6340,3.0088307857513428,20.26369346984353
18060,6341,2.876649856567383,17.754692666669698
18063,6342,2.9688429832458496,19.469380160254808
18066,6347,3.0514602661132812,21.146200968372085
18069,6348,2.8919694423675537,18.028781306085648
18074,6354,2.9486117362976074,19.079448028878293
18077,6355,2.7944436073303223,16.35352723870506
18080,6356,2.916907787322998,18.484042408166705
18085,6361,2.917273998260498,18.49081270626873
18088,6362,3.1947505474090576,24.40408527064007
18091,6363,3.0596208572387695,21.319472505830472
18094,6368,3.1683077812194824,23.76723095267257
18096,6369,3.2075884342193604,24.71940182352787
18099,6370,2.7853169441223145,16.204953127572054
18102,6371,2.862154960632324,17.49919641325059
18107,6377,3.130209445953369,22.87877090664183
18113,6379,3.3465700149536133,28.405137166500364
18116,6383,2.76270055770874,15.842569002051372
18118,6384,3.11824369430542,22.606640584828657
18121,6385,2.8821768760681152,17.85309488425699
18124,6390,3.189613103866577,24.279032162046057
18127,6391,3.1116843223571777,22.458840488564217
18130,6392,3.1905269622802734,24.3012299011142
18132,6393,3.0113940238952637,20.315700766951196
18135,6398,3.0807855129241943,21.775500617046664
18138,6399,3.1303515434265137,22.882022153167803
18141,6400,3.0834438800811768,21.83346490375618
18143,6401,3.115908622741699,22.55391404532717
18146,6405,3.25296688079834,25.86697040202215
18149,6406,2.981053352355957,19.70856577896499
18152,6407,2.8483896255493164,17.25996444260766
18154,6412,3.142716407775879,23.166711699773877
18157,6413,3.242932081222534,25.60869855876352
18160,6414,2.7855241298675537,16.208310910692745
18163,6415,2.9646224975585938,19.38738307542455
18165,6420,3.389159679412842,29.64103383114347
18168,6421,3.098062038421631,22.15497416219336
18171,6422,2.994814395904541,19.98165086942768
18174,6426,2.9707894325256348,19.507313226664188
18176,6427,3.0141196250915527,20.37114879554509
18179,6428,3.169508457183838,23.795784834166
18182,6429,2.860997200012207,17.478948256280752
18185,6434,3.037106513977051,20.84484163372182
18188,6435,3.0490710735321045,21.095738927669142
18190,6436,3.122544527053833,22.704077344398804
18193,6437,3.132751226425171,22.936997688250816
18196,6442,3.084439516067505,21.85521391237178
18199,6443,3.2097513675689697,24.772926105975333
18201,6444,3.223455905914306,25.11476464121219
18204,6448,3.071604013442993,21.576483903444032
18207,6449,3.177328109741211,23.98258902395457
18210,6450,2.9265801906585693,18.663694956946543
18212,6451,3.07293701171875,21.605264497263537
18215,6456,3.1394431591033936,23.091005262049343
18218,6457,3.154834747314453,23.449161734282836
18221,6458,2.9398252964019775,18.912541934496396
18223,6459,2.752664566040039,15.68436828989452
18226,6464,2.8636202812194824,17.52485714201924
18232,6466,3.209916114807129,24.777007713339955
18234,6470,3.0034689903259277,20.15533444994316
18243,6473,3.132459878921509,22.93031602462311
18246,6478,3.1497979164123535,23.331349221755044
18248,6479,3.0409603118896484,20.925328431210183
18254,6485,2.824099063873291,16.84576119246176
18257,6486,3.1009678840637207,22.219446725605035
18259,6487,3.006727457046509,20.22111705349825
18262,6488,3.093104839324951,22.04541931124203
18265,6492,3.061005115509033,21.349004597269523
18268,6493,2.979954242706299,19.686915804164023
18273,6495,2.951382637023926,19.13238859793724
18276,6500,3.1091489791870117,22.40197174207821
18279,6501,2.9456589221954346,19.023193061781463
18281,6502,3.0932445526123047,22.048499564416225
18284,6507,3.154428482055664,23.439637089419634
18287,6508,3.1272969245910645,22.81223294129128
18290,6509,3.0118520259857178,20.325007531467616
18292,6510,3.245445489883423,25.673144639256957
18298,6515,2.8643460273742676,17.5375803560566
18301,6516,3.2680511474609375,26.26011235591627
18306,6522,2.9591240882873535,19.281075836758596
18309,6523,3.011958360671997,20.327168899679265
18312,6524,2.808530807495117,16.585532969132302
18315,6527,3.7096214294433594,40.83834340583832
18317,6528,2.894007682800293,18.06556577215489
18457,6533,2.920351505279541,18.54780596575598
18459,6534,2.922496795654297,18.587639106917415
18462,6535,2.917692184448242,18.498546925801836
18465,6540,2.885920763015747,17.920060130104694
18468,6541,2.983471393585205,19.75627956729333
18470,6542,3.289254665374756,26.82286419424659
18473,6543,2.864267587661743,17.5362047672462
18476,6548,3.1933858394622803,24.370803536626244
18479,6549,2.941314697265625,18.940731278192757
18481,6550,2.997049331665039,20.026358516259563
18484,6554,3.14981746673584,23.33180536163853
18487,6555,3.121089458465576,22.67106537779192
18490,6556,3.178392171859741,24.008121570137774
18492,6557,2.700310707092285,14.88435568136189
18495,6562,3.1212854385375977,22.67550889022318
18498,6563,2.978734254837036,19.662912650455052
18501,6564,2.2062511444091797,9.081606864472064
18503,6565,3.3676533699035645,29.010370511421044
18506,6570,2.8826842308044434,17.862155034665395
18509,6571,2.987147092819214,19.829031333861032
18512,6572,2.795867919921875,16.376836369270993
18514,6576,3.093860626220703,22.06208724817957
18517,6577,2.9781978130340576,19.6523674708315
18520,6578,2.875271797180176,17.73024249653599
18523,6579,3.0533552169799805,21.186309970516607
18525,6584,2.88835072517395,17.963658147406857
18528,6585,3.051356792449951,21.144013006692532
18531,6586,2.807158946990967,16.56279553137407
18534,6587,3.001486301422119,20.115412281674747
18536,6592,2.710984706878662,15.044082234799246
18539,6593,2.9697811603546143,19.487654457966507
18542,6594,2.9328393936157227,18.780881175184813
18545,6598,2.974724531173706,19.58422766226406
18547,6599,3.2859795093536377,26.735158831848732
18550,6600,3.125751256942749,22.777000047035035
18553,6601,3.052284002304077,21.163627035663364
18556,6606,2.8794760704040527,17.80494219926494
18558,6607,3.037729263305664,20.857826787682573
18564,6613,2.964588165283203,19.386717473875574
18567,6614,2.887382745742798,17.946278108928862
18569,6615,3.256107807159424,25.9483443791752
18572,6616,2.898240566253662,18.14219727828563
18575,6620,2.933433532714844,18.79204294650097
18580,6622,3.131910562515259,22.9177234847913
18583,6623,3.0808544158935547,21.777001065390564
18589,6629,2.9616684913635254,19.3301971311149
18591,6630,2.9477107524871826,19.062265496846383
18594,6635,2.816320419311523,16.71523233074523
18597,6636,3.044365406036377,20.996702593477465
18600,6637,3.1373581886291504,23.042911352470533
18603,6638,3.042672634124756,20.961190030904813
18605,6642,3.044158458709717,20.992357831591
18608,6643,2.930866241455078,18.743860174959725
18614,6645,3.5131685733795166,33.55441916023658
18619,6651,3.0271925926208496,20.63920851261062
18622,6652,2.692254066467285,14.764919549741384
18625,6657,2.9696075916290283,19.484272304144135
18636,6664,3.01633882522583,20.41640665123325
18638,6665,2.920866012573242,18.557351402595383
18641,6666,2.9275670051574707,18.682121652102776
18644,6671,3.1990180015563965,24.50845111538352
18647,6672,2.832784652709961,16.992713808988764
18649,6673,3.1341874599456787,22.969964241357943
18652,6674,3.029271125793457,20.682152406853938
18655,6679,3.039320707321167,20.89104727856448
18663,6682,2.972846031188965,19.547473223313972
18666,6686,3.0123746395111084,20.33563243142361
18669,6687,2.991539478302002,19.916319644846528
18672,6688,2.9310450553894043,18.74721213802199
18674,6693,2.960160493850708,19.301069209855193
18677,6694,3.201176166534424,24.561401513541725
18680,6695,2.9579429626464844,19.258315907518217
18683,6696,3.094585418701172,22.078083479394277
18685,6701,3.043290853500366,20.97415265117642
18688,6702,2.969060182571411,19.473609355767294
18691,6703,2.8604445457458496,17.469291109732893
18694,6704,2.9509077072143555,19.123304213657
18696,6708,2.655061721801758,14.225864078196254
18699,6709,3.006283760070801,20.212146995157216
18702,6710,3.1355605125427246,23.00152487265861
18705,6715,2.8761096000671387,17.74510316917412
18707,6716,2.882385492324829,17.856819718599493
18710,6717,3.100146770477295,22.201209524447272
18713,6718,3.060861110687256,21.34593045901805
18716,6723,2.574129819869995,13.119895517381195
18719,6724,3.0408787727355957,20.923622267192155
18721,6725,3.15139102935791,23.36854831955202
18724,6729,2.9955646991729736,19.996648793175694
18727,6730,2.6153273582458496,13.671691186265647
18730,6731,2.8911867141723633,18.014675191979265
18732,6732,2.9735403060913086,19.561049255581068
18738,6738,3.0989770889282227,22.17525636072681
18741,6739,2.684503078460694,14.650919213751902
18743,6740,2.9372119903564453,18.8631821984622
18746,6745,2.998706579208374,20.05957466580143
18749,6746,2.9684176445007324,19.461100839412023
18752,6747,3.09155011177063,22.011171320438383
18754,6751,2.887087345123291,17.940977550190354
18757,6752,3.0577733516693115,21.280121023872212
18760,6753,3.058159112930298,21.288331653761972
18763,6754,2.934821128845215,18.818136812262072
18765,6759,3.1659765243530273,23.711887966740154
18768,6760,2.8154568672180176,16.700804087539012
18771,6761,3.1644287109375,23.675214777386568
18774,6762,3.064657926559448,21.427131080948943
18777,6767,3.003603935241699,20.158054493376746
18779,6768,2.290773391723633,9.882577830280416
18782,6769,3.0993056297302246,22.18254303415538
18785,6773,3.126462697982788,22.793210305275224
18788,6774,2.837507724761963,17.073161451124626
18790,6775,3.1779651641845703,23.997872106416462
18793,6776,2.895029067993164,18.08402709999391
18796,6781,2.9371891021728516,18.86275045942576
18799,6782,3.17490553855896,23.924559813236577
18801,6783,3.013875961303711,20.366185688956108
18804,6788,3.093050479888916,22.044220967252055
18807,6789,2.9770712852478027,19.63024099819303
18810,6790,3.069833755493164,21.538321749678733
18812,6791,2.8610873222351074,17.480523568935844
18815,6795,3.0241141319274902,20.5757692182503
18818,6796,2.9214179515838623,18.567596755913257
18824,6798,2.8703551292419434,17.643282733034393
18826,6803,3.083113670349121,21.826256471373227
18832,6805,2.943413257598877,18.980521281794783
18835,6810,3.013570785522461,20.35997137060536
18837,6811,2.89502477645874,18.083949491935616
18840,6812,3.032155990600586,20.74190376632543
18843,6813,2.8643760681152344,17.538107205878703
18846,6817,2.980839967727661,19.704360722645145
18848,6818,2.9579415321350098,19.25828835829603
18854,6820,2.901547431945801,18.2022903932136
18857,6825,2.7747178077697754,16.034101658271577
18859,6826,2.9149069786071777,18.44709634833743
18862,6827,3.009019374847412,20.2675153418484
18868,6833,2.8489279747009277,17.26925883141087
18870,6834,2.9487576484680176,19.082232155664467
18873,6835,3.047065496444702,21.053472195796083
18876,6839,3.1346771717071533,22.98121565775821
18879,6840,3.005298137664795,20.192235264541164
18882,6841,3.015604257583618,20.401414926429094
18884,6846,2.61160659790039,13.620916618420882
18887,6847,3.056483507156372,21.25269067078308
18890,6848,3.1162424087524414,22.561443482863535
18893,6849,2.9610354900360107,19.317964962567693
18895,6854,3.113758087158203,22.505463166967544
18898,6855,2.9036831855773926,18.24120754495508
18901,6856,2.9590775966644287,19.28017944908863
18904,6857,2.9636363983154297,19.368274614614727
18906,6861,2.889941692352295,17.992260484579088
18909,6862,2.6921136379241943,14.76284627917675
18912,6863,2.922616958618164,18.589872786923912
18917,6869,3.0955474376678467,22.099333234143984
18920,6870,2.9734716415405273,19.559706151033488
18926,6876,3.168147087097168,23.76341200520421
18931,6878,3.085239887237549,21.872713197529897
18934,6879,2.8791255950927734,17.798703099994334
18937,6883,3.2121639251708984,24.832764369779717
18940,6884,2.9262256622314453,18.65707931931423
18942,6885,2.9067275524139404,18.296825089411403
18945,6890,2.926236629486084,18.657283937375983
18948,6891,2.7353549003601074,15.415213330000167
18951,6892,2.7946314811706543,16.356599927300234
18953,6893,3.169957160949707,23.806464488254225
18956,6898,3.000305414199829,20.09167226823826
18959,6899,3.1670913696289062,23.73833779401504
18967,6905,2.9370667934417725,18.86044352143461
19110,6912,2.9804465770721436,19.696610735750067
19113,6913,3.178523063659668,24.011264242053457
19115,6917,3.001657009124756,20.11884643060244
19118,6918,2.904447078704834,18.255147201560987
19121,6919,2.8963534832000732,18.107993727867232
19124,6920,2.873636245727539,17.701267474194204
19126,6925,2.8822884559631348,17.85508704185025
19132,6927,3.1144731044769287,22.521560717225658
19140,6934,2.6914052963256836,14.752392843783442
19143,6935,2.9222819805145264,18.58364662946231
19145,6940,2.9425787925720215,18.96468930712691
19148,6941,2.8736510276794434,17.70152913541258
19151,6942,2.844357490539551,17.190510054545904
19154,6943,2.8100521564483643,16.610784555720944
19156,6947,2.8703153133392334,17.64258026379043
19162,6949,2.78091812133789,16.133826960923965
19165,6954,3.116863489151001,22.575460305510276
19167,6955,2.9907758235931396,19.90111625937383
19170,6956,2.95520281791687,19.20561756819468
19173,6957,2.989210367202759,19.86998630240231
19176,6962,3.148406982421875,23.298919414168108
19178,6963,3.0379068851470947,20.86153192233152
19181,6964,2.9270920753479004,18.673251062244685
19184,6965,3.0196385383605957,20.483886206785893
19187,6969,2.973550081253052,19.561240468935974
19189,6970,2.8250997066497803,16.862626218239342
19192,6971,3.137925148010254,23.055979451420345
19195,6976,3.30428409576416,27.229041223487137
19198,6977,3.118560791015625,22.61381021285955
19201,6978,3.0490593910217285,21.09549247791981
19203,6979,2.911085367202759,18.376733250399024
19206,6984,3.0605361461639404,21.33899491586548
19209,6985,3.188688039779663,24.256582886438135
19212,6986,3.1098146438598633,22.416888907633368
19214,6990,3.094581127166748,22.07798873074232
19220,6992,2.8328866958618164,16.99444788753833
19223,6993,3.18328857421875,24.12596325795289
19225,6998,3.319159030914306,27.63709883715738
19228,6999,2.8642194271087646,17.535360234264214
19231,7000,2.919837951660156,18.538283118326294
19234,7001,3.4720635414123535,32.2031264131236
19236,7006,3.1008336544036865,22.21646441698653
19239,7007,2.950591564178467,19.11725946975886
19242,7008,3.1455883979797363,23.233341903678692
19247,7013,2.941044807434082,18.935620057183097
19250,7014,2.751563549041748,15.667109036908874
19253,7015,3.093522071838379,22.05461929608376
19256,7020,2.9380991458892822,18.87992420019815
19259,7021,2.840810775756836,17.129648212010704
19261,7022,3.0041441917419434,20.16894795571602
19267,7028,2.891331672668457,18.01728676148273
19270,7029,2.9752814769744873,19.595138053588393
19272,7030,2.9724974632263184,19.540660787765
19275,7034,2.941444396972656,18.943188044808007
19278,7035,2.779613494873047,16.11279206761432
19281,7036,3.0772275924682617,21.69816278048212
19283,7037,2.9694955348968506,19.482089082585492
19286,7042,3.0283126831054688,20.662339245514257
19289,7043,3.114262104034424,22.516809159256468
19292,7044,2.92889404296875,18.70692999109129
19294,7049,2.9674534797668457,19.44234617504592
19297,7050,2.852640390396118,17.333488649064392
19300,7051,2.9291346073150635,18.711430752815826
19303,7052,3.0600082874298096,21.327733913392297
19305,7056,2.988938808441162,19.86459116611051
19308,7057,3.065167188644409,21.4380458854101
19311,7058,3.040742874145508,20.920778969630952
19314,7059,3.078702449798584,21.73018808548623
19319,7065,2.9207019805908203,18.554307653099272
19328,7072,3.0122056007385254,20.332195211597597
19330,7073,3.0238022804260254,20.56935363413256
19333,7074,2.8200888633728027,16.77834158591844
19336,7078,3.054461717605591,21.209765610200204
19339,7079,2.8833656311035156,17.874330460146282
19341,7080,3.0168497562408447,20.42684069191703
19344,7081,2.906974077224731,18.301336266790372
19347,7086,2.8897385597229004,17.98860604057908
19350,7087,2.9368162155151367,18.855718102669123
19352,7088,2.9995086193084717,20.075669702644003
19355,7093,2.756791591644287,15.74923183410243
19358,7094,3.074723720550537,21.64390132025188
19361,7095,3.0732321739196777,21.61164249590993
19363,7096,2.9589834213256836,19.278363817153163
19366,7100,2.9421207904815674,18.956005428548508
19369,7101,2.798266887664795,16.416171033883344
19372,7102,3.0192956924438477,20.47686459377522
19375,7107,2.9664037227630615,19.421947144864365
19377,7108,3.15427827835083,23.43611663348822
19380,7109,3.0674474239349365,21.48698544985394
19383,7110,3.094935178756714,22.085806861684866
19386,7115,2.7656807899475098,15.889853962019377
19388,7116,3.000885486602783,20.10333027376701
19394,7118,3.058797836303711,21.30193335216912
19397,7122,3.1837642192840576,24.137441382862665
19399,7123,2.970160484313965,19.495047994398064
19402,7124,3.066570997238159,21.468161932094063
19405,7129,3.077025890350342,21.693786656445905
19408,7130,2.97753643989563,19.639374220046925
19410,7131,3.250110387802124,25.793187013272
19413,7132,3.125837802886963,22.778971389315075
19416,7137,3.054736852645874,21.215601962771498
19419,7138,3.0044705867767334,20.175532074639115
19421,7139,3.04935073852539,21.101639492406953
19424,7140,3.095191478729248,22.09146817884363
19427,7144,2.9952211380004883,19.989779901080414
19430,7145,3.07613468170166,21.674461578772288
19433,7146,3.018616199493408,20.46295543475956
19435,7151,2.941595554351806,18.94605166388874
19438,7152,2.8339672088623047,17.01282053357086
19441,7153,3.07643985748291,21.68107710891621
19444,7154,3.1347689628601074,22.983325226858128
19446,7159,3.0508267879486084,21.13280955382502
19449,7160,2.8027760982513428,16.490362152077203
19452,7161,2.962310791015625,19.34261689818629
19457,7166,3.045802593231201,21.026900480388704
19460,7167,3.017551898956299,20.441188285748396
19463,7168,3.098539352416992,22.165551565598363
