point_time,CAISO_NORTH,SPP_TX,NEM_SA,DE
2026-01-11 22:25:00+00:00,68.945984,645.9150080000001,0.0,779.6792888
2026-01-11 22:30:00+00:00,76.20345599999999,650.90452,0.0,780.5411135999999
2026-01-11 22:35:00+00:00,62.595696,630.49288,0.0,780.5411135999999
2026-01-11 22:40:00+00:00,74.84267999999999,641.83268,0.0,780.5411135999999
2026-01-11 22:45:00+00:00,74.84267999999999,646.3686,0.0,777.8195615999999
2026-01-11 22:50:00+00:00,67.585208,643.193456,0.0,777.8195615999999
2026-01-11 22:55:00+00:00,65.77083999999999,645.461416,0.0,777.8195615999999
2026-01-11 23:00:00+00:00,43.09124,637.2967600000001,0.0,778.1824352
2026-01-11 23:05:00+00:00,43.54483199999999,640.925496,0.0,779.6339295999999
2026-01-11 23:10:00+00:00,44.905608,631.853656,0.0,779.6339295999999
2026-01-11 23:15:00+00:00,61.688511999999996,633.668024,0.0,790.7922928
2026-01-11 23:20:00+00:00,61.234919999999995,623.2354079999999,0.0,790.7922928
2026-01-11 23:25:00+00:00,464.9318,615.070752,0.0,790.7922928
2026-01-11 23:30:00+00:00,464.9318,626.864144,0.0,795.1921351999999
2026-01-11 23:35:00+00:00,462.210248,624.596184,0.0,795.1921351999999
2026-01-11 23:40:00+00:00,456.31355199999996,633.668024,0.0,795.1921351999999
2026-01-11 23:45:00+00:00,455.85995999999994,633.668024,0.0,784.1698495999999
2026-01-11 23:50:00+00:00,453.592,624.596184,0.0,779.0896191999999
2026-01-11 23:55:00+00:00,453.592,625.95696,0.0,779.0896191999999
2026-01-12 00:00:00+00:00,451.777632,623.2354079999999,0.0,780.9493464000001
2026-01-12 00:05:00+00:00,449.05607999999995,629.585696,0.0,780.9493464000001
2026-01-12 00:10:00+00:00,450.87044799999995,642.286272,0.0,780.9493464000001
2026-01-12 00:15:00+00:00,449.963264,662.697912,0.0,784.3512863999999
2026-01-12 00:20:00+00:00,445.88093599999996,660.883544,0.0,784.3512863999999
2026-01-12 00:25:00+00:00,444.973752,660.883544,0.0,784.3512863999999
2026-01-12 00:30:00+00:00,452.231224,660.429952,0.0,784.3512863999999
2026-01-12 00:35:00+00:00,451.32403999999997,654.986848,0.0,784.3512863999999
2026-01-12 00:40:00+00:00,453.13840799999997,661.337136,0.0,784.3512863999999
2026-01-12 00:45:00+00:00,454.045592,663.1515039999999,0.0,784.3512863999999
2026-01-12 00:50:00+00:00,453.592,660.429952,0.0,784.3512863999999
2026-01-12 00:55:00+00:00,454.045592,662.697912,0.0,784.3512863999999
2026-01-12 01:00:00+00:00,450.87044799999995,661.337136,0.0,756.4553784000001
2026-01-12 01:05:00+00:00,450.87044799999995,662.697912,0.0,756.4553784000001
2026-01-12 01:10:00+00:00,448.14889600000004,663.1515039999999,0.0,756.4553784000001
2026-01-12 01:15:00+00:00,449.05607999999995,660.883544,0.0,756.4553784000001
2026-01-12 01:20:00+00:00,449.50967199999997,662.697912,0.0,756.4553784000001
2026-01-12 01:25:00+00:00,449.05607999999995,660.883544,0.0,756.4553784000001
2026-01-12 01:30:00+00:00,449.963264,660.429952,0.0,749.7422168
2026-01-12 01:35:00+00:00,449.963264,660.429952,0.0,749.7422168
2026-01-12 01:40:00+00:00,446.78812,662.697912,0.0,749.7422168
2026-01-12 01:45:00+00:00,447.241712,661.337136,0.0,749.8329352
2026-01-12 01:50:00+00:00,447.241712,659.5227679999999,0.0,749.8329352
2026-01-12 01:55:00+00:00,447.241712,661.337136,0.0,749.8329352
2026-01-12 02:00:00+00:00,454.499184,660.883544,0.0,751.4205071999999
2026-01-12 02:05:00+00:00,454.045592,660.883544,0.0,751.2390704
2026-01-12 02:10:00+00:00,453.592,660.429952,0.0,751.2390704
2026-01-12 02:15:00+00:00,453.592,660.429952,0.0,751.1483519999999
2026-01-12 02:20:00+00:00,453.592,660.429952,0.0,751.1483519999999
2026-01-12 02:25:00+00:00,453.592,660.429952,0.0,751.1483519999999
2026-01-12 02:30:00+00:00,453.592,660.429952,0.0,751.5112256
2026-01-12 02:35:00+00:00,453.592,661.337136,0.0,751.5112256
2026-01-12 02:40:00+00:00,453.592,660.883544,0.0,751.5112256
2026-01-12 02:45:00+00:00,453.13840799999997,661.337136,0.0,751.6473032
2026-01-12 02:50:00+00:00,453.13840799999997,662.697912,0.0,753.869904
2026-01-12 02:55:00+00:00,452.684816,661.337136,0.0,753.869904
2026-01-12 03:00:00+00:00,453.592,661.337136,0.0,757.6347175999999
2026-01-12 03:05:00+00:00,451.777632,26.761928,0.0,758.1790279999999
2026-01-12 03:10:00+00:00,450.87044799999995,67.585208,0.0,758.1790279999999
2026-01-12 03:15:00+00:00,449.963264,661.337136,0.0,758.1336688
2026-01-12 03:20:00+00:00,450.416856,42.637648,0.0,758.1336688
2026-01-12 03:25:00+00:00,450.416856,23.133191999999998,0.0,758.1336688
2026-01-12 03:30:00+00:00,450.416856,12.246984000000001,0.0,765.6179368
2026-01-12 03:35:00+00:00,450.416856,15.422127999999999,0.0,765.6179368
2026-01-12 03:40:00+00:00,450.416856,29.48348,0.0,764.982908
2026-01-12 03:45:00+00:00,449.50967199999997,47.627159999999996,0.0,774.4629808
2026-01-12 03:50:00+00:00,449.05607999999995,12.700576,0.0,774.3722624
2026-01-12 03:55:00+00:00,449.50967199999997,20.41164,0.0,774.3722624
2026-01-12 04:00:00+00:00,450.416856,11.793391999999999,0.0,765.8447328
2026-01-12 04:05:00+00:00,449.50967199999997,24.040376000000002,0.0,768.6570032
2026-01-12 04:10:00+00:00,449.50967199999997,17.690088,0.0,768.6570032
2026-01-12 04:15:00+00:00,448.14889600000004,17.690088,0.0,760.0841144
2026-01-12 04:20:00+00:00,447.695304,16.329312,0.0,759.8573183999999
2026-01-12 04:25:00+00:00,448.14889600000004,15.87572,0.0,759.8573183999999
2026-01-12 04:30:00+00:00,448.14889600000004,16.782904,0.0,757.0904071999998
2026-01-12 04:35:00+00:00,448.14889600000004,12.700576,0.0,757.0904071999998
2026-01-12 04:40:00+00:00,446.78812,16.782904,0.0,757.0904071999998
2026-01-12 04:45:00+00:00,446.78812,15.87572,0.0,759.2222896
2026-01-12 04:50:00+00:00,446.78812,11.339799999999999,0.0,759.2222896
2026-01-12 04:55:00+00:00,446.78812,16.782904,0.0,759.2222896
2026-01-12 05:00:00+00:00,447.695304,18.597272,0.0,760.4923471999999
2026-01-12 05:05:00+00:00,447.241712,8.164656,0.0,760.9912984
2026-01-12 05:10:00+00:00,447.695304,11.793391999999999,0.0,760.9912984
2026-01-12 05:15:00+00:00,448.14889600000004,11.793391999999999,0.0,770.9249631999999
2026-01-12 05:20:00+00:00,447.695304,13.60776,0.0,771.0156816
2026-01-12 05:25:00+00:00,446.78812,13.154168,0.0,771.0156816
2026-01-12 05:30:00+00:00,446.78812,8.164656,0.0,761.8984824
2026-01-12 05:35:00+00:00,445.88093599999996,13.154168,0.0,761.4902496
2026-01-12 05:40:00+00:00,444.52016,13.154168,0.0,756.6821744
2026-01-12 05:45:00+00:00,445.427344,13.154168,0.0,756.5007376
2026-01-12 05:50:00+00:00,443.61297599999995,8.164656,0.0,756.5460968000001
2026-01-12 05:55:00+00:00,443.159384,7.257472,0.0,756.5460968000001
2026-01-12 06:00:00+00:00,444.06656799999996,14.514944,0.0,755.6389128000001
2026-01-12 06:05:00+00:00,443.61297599999995,8.164656,0.0,755.7749904
2026-01-12 06:10:00+00:00,436.35550399999994,6.80388,0.0,754.550292
2026-01-12 06:15:00+00:00,436.35550399999994,6.350288,0.0,754.5049328000001
2026-01-12 06:20:00+00:00,436.35550399999994,5.8966959999999995,0.0,754.5049328000001
2026-01-12 06:25:00+00:00,436.35550399999994,17.690088,0.0,754.5049328000001
2026-01-12 06:30:00+00:00,436.35550399999994,15.422127999999999,0.0,752.4184095999999
2026-01-12 06:35:00+00:00,435.90191200000004,6.350288,0.0,752.4184095999999
2026-01-12 06:40:00+00:00,436.80909599999995,7.257472,0.0,752.4184095999999
2026-01-12 06:45:00+00:00,434.087544,15.422127999999999,0.0,752.4637687999999
2026-01-12 06:50:00+00:00,434.994728,5.8966959999999995,0.0,752.4637687999999
2026-01-12 06:55:00+00:00,434.994728,6.80388,0.0,752.4637687999999
2026-01-12 07:00:00+00:00,434.541136,6.350288,0.0,751.5112256
2026-01-12 07:05:00+00:00,430.458808,7.257472,0.0,751.4205071999999
2026-01-12 07:10:00+00:00,430.458808,6.350288,0.0,751.4205071999999
2026-01-12 07:15:00+00:00,430.458808,6.350288,0.0,751.3297888
2026-01-12 07:20:00+00:00,431.81958399999996,7.257472,0.0,751.3297888
2026-01-12 07:25:00+00:00,431.81958399999996,6.350288,0.0,751.3297888
2026-01-12 07:30:00+00:00,431.81958399999996,6.350288,0.0,748.2453631999999
2026-01-12 07:35:00+00:00,432.726768,6.350288,0.0,748.2453631999999
2026-01-12 07:40:00+00:00,432.726768,8.164656,0.0,748.2453631999999
2026-01-12 07:45:00+00:00,432.726768,8.164656,0.0,748.2453631999999
2026-01-12 07:50:00+00:00,432.726768,7.7110639999999995,0.0,748.2453631999999
2026-01-12 07:55:00+00:00,432.726768,13.154168,0.0,748.2453631999999
2026-01-12 08:00:00+00:00,435.44832,13.60776,0.0,747.2928199999999
2026-01-12 08:05:00+00:00,430.458808,8.164656,46.719975999999996,747.5196159999999
2026-01-12 08:10:00+00:00,425.01570399999997,8.618248,796.7797072,741.0786095999999
2026-01-12 08:15:00+00:00,425.01570399999997,14.061352,796.7797072,741.0786095999999
2026-01-12 08:20:00+00:00,430.9124,14.061352,796.7797072,741.0786095999999
2026-01-12 08:25:00+00:00,430.9124,14.061352,796.7797072,741.0786095999999
2026-01-12 08:30:00+00:00,430.9124,17.236496,809.9792344,731.9160512
2026-01-12 08:35:00+00:00,429.551624,25.854744,809.9792344,731.9160512
2026-01-12 08:40:00+00:00,425.01570399999997,17.236496,488.24642880000005,731.9160512
2026-01-12 08:45:00+00:00,425.922888,14.061352,830.1640784,731.9614104000001
2026-01-12 08:50:00+00:00,425.922888,31.297848,830.1640784,731.9614104000001
2026-01-12 08:55:00+00:00,425.469296,59.420551999999994,801.9960151999999,731.9614104000001
2026-01-12 09:00:00+00:00,426.37647999999996,58.96696,837.104036,730.6459935999999
2026-01-12 09:05:00+00:00,426.830072,54.43104,832.34132,728.5594704
2026-01-12 09:10:00+00:00,426.830072,60.781328,836.6050848000001,728.5594704
2026-01-12 09:15:00+00:00,426.830072,56.245408,832.34132,728.468752
2026-01-12 09:20:00+00:00,436.35550399999994,71.667536,840.2338208,728.468752
2026-01-12 09:25:00+00:00,436.35550399999994,662.2443199999999,853.5240664,728.468752
2026-01-12 09:30:00+00:00,438.62346399999996,78.925008,816.1480856,727.107976
2026-01-12 09:35:00+00:00,438.62346399999996,58.51336799999999,816.1480856,727.0626168
2026-01-12 09:40:00+00:00,434.994728,49.441528,816.1480856,727.0626168
2026-01-12 09:45:00+00:00,434.994728,48.080752000000004,816.1480856,727.0626168
2026-01-12 09:50:00+00:00,439.98424,67.585208,816.1480856,727.0626168
2026-01-12 09:55:00+00:00,439.98424,72.57472,816.1480856,727.0626168
2026-01-12 10:00:00+00:00,426.37647999999996,58.059776,816.1480856,727.1533352
2026-01-12 10:05:00+00:00,427.737256,129.72731199999998,816.1480856,726.8358208
2026-01-12 10:10:00+00:00,428.190848,653.17248,816.1480856,726.1554328000001
2026-01-12 10:15:00+00:00,431.36599199999995,639.111128,816.1480856,726.1554328000001
2026-01-12 10:20:00+00:00,433.18036,650.450928,816.1480856,726.1554328000001
2026-01-12 10:25:00+00:00,434.087544,650.90452,820.547928,726.1554328000001
2026-01-12 10:30:00+00:00,433.18036,653.17248,812.8822231999999,723.0710071999998
2026-01-12 10:35:00+00:00,433.63395199999997,646.822192,812.8822231999999,723.0710071999998
2026-01-12 10:40:00+00:00,434.087544,636.843168,812.8822231999999,725.8832775999999
2026-01-12 10:45:00+00:00,431.81958399999996,621.874632,812.8822231999999,725.1575304
2026-01-12 10:50:00+00:00,434.541136,625.503368,812.8822231999999,725.1575304
2026-01-12 10:55:00+00:00,432.726768,640.018312,812.8822231999999,725.1575304
2026-01-12 11:00:00+00:00,432.726768,639.56472,814.878028,728.6955479999999
