"time","bs8,tbs524288,seq2048 - client_1/train_loss","bs8,tbs524288,seq2048 - client_1/train_loss__MIN","bs8,tbs524288,seq2048 - client_1/train_loss__MAX","bs8,tbs524288,seq2048 - _step","bs8,tbs524288,seq2048 - _step__MIN","bs8,tbs524288,seq2048 - _step__MAX"
"38961","2.9969077110290527","2.9969077110290527","2.9969077110290527","15655","15655","15655"
"38964","2.8407986164093018","2.8407986164093018","2.8407986164093018","15659","15659","15659"
"38967","3.001931667327881","3.001931667327881","3.001931667327881","15660","15660","15660"
"38969","2.7748918533325195","2.7748918533325195","2.7748918533325195","15661","15661","15661"
"38972","2.839293956756592","2.839293956756592","2.839293956756592","15666","15666","15666"
"38975","3.140070915222168","3.140070915222168","3.140070915222168","15667","15667","15667"
"38978","3.0116236209869385","3.0116236209869385","3.0116236209869385","15668","15668","15668"
"38980","2.908003330230713","2.908003330230713","2.908003330230713","15669","15669","15669"
"38983","1.7697699069976807","1.7697699069976807","1.7697699069976807","15673","15673","15673"
"38986","2.89497709274292","2.89497709274292","2.89497709274292","15674","15674","15674"
"38989","2.905543565750122","2.905543565750122","2.905543565750122","15675","15675","15675"
"38991","2.902702569961548","2.902702569961548","2.902702569961548","15676","15676","15676"
"38994","2.9415605068206787","2.9415605068206787","2.9415605068206787","15681","15681","15681"
"38997","2.7047719955444336","2.7047719955444336","2.7047719955444336","15682","15682","15682"
"38999","2.9190597534179688","2.9190597534179688","2.9190597534179688","15683","15683","15683"
"39002","2.923893690109253","2.923893690109253","2.923893690109253","15688","15688","15688"
"39005","3.263561725616455","3.263561725616455","3.263561725616455","15689","15689","15689"
"39008","2.8027725219726562","2.8027725219726562","2.8027725219726562","15690","15690","15690"
"39010","3.1944618225097656","3.1944618225097656","3.1944618225097656","15691","15691","15691"
"39013","2.8569624423980713","2.8569624423980713","2.8569624423980713","15695","15695","15695"
"39016","2.9007668495178223","2.9007668495178223","2.9007668495178223","15696","15696","15696"
"39019","2.7395222187042236","2.7395222187042236","2.7395222187042236","15697","15697","15697"
"39021","2.9533042907714844","2.9533042907714844","2.9533042907714844","15698","15698","15698"
"39024","2.9916677474975586","2.9916677474975586","2.9916677474975586","15703","15703","15703"
"39027","3.145944595336914","3.145944595336914","3.145944595336914","15704","15704","15704"
"39029","2.945700168609619","2.945700168609619","2.945700168609619","15705","15705","15705"
"39032","2.991600513458252","2.991600513458252","2.991600513458252","15710","15710","15710"
"39035","2.756173610687256","2.756173610687256","2.756173610687256","15711","15711","15711"
"39038","2.8864569664001465","2.8864569664001465","2.8864569664001465","15712","15712","15712"
"39040","2.903174877166748","2.903174877166748","2.903174877166748","15713","15713","15713"
"39043","2.8514113426208496","2.8514113426208496","2.8514113426208496","15717","15717","15717"
"39046","2.9040169715881348","2.9040169715881348","2.9040169715881348","15718","15718","15718"
"39049","2.8972277641296387","2.8972277641296387","2.8972277641296387","15719","15719","15719"
"39051","3.219235420227051","3.219235420227051","3.219235420227051","15720","15720","15720"
"39054","3.0113258361816406","3.0113258361816406","3.0113258361816406","15725","15725","15725"
"39057","2.701831340789795","2.701831340789795","2.701831340789795","15726","15726","15726"
"39059","2.837613582611084","2.837613582611084","2.837613582611084","15727","15727","15727"
"39062","2.7721941471099854","2.7721941471099854","2.7721941471099854","15731","15731","15731"
"39065","3.082110643386841","3.082110643386841","3.082110643386841","15732","15732","15732"
"39068","2.8757009506225586","2.8757009506225586","2.8757009506225586","15733","15733","15733"
"39070","2.883183479309082","2.883183479309082","2.883183479309082","15734","15734","15734"
"39073","2.725008964538574","2.725008964538574","2.725008964538574","15739","15739","15739"
"39076","2.836014986038208","2.836014986038208","2.836014986038208","15740","15740","15740"
"39078","2.78656268119812","2.78656268119812","2.78656268119812","15741","15741","15741"
"39081","2.860172748565674","2.860172748565674","2.860172748565674","15742","15742","15742"
"39084","2.657175064086914","2.657175064086914","2.657175064086914","15747","15747","15747"
"39087","2.676438808441162","2.676438808441162","2.676438808441162","15748","15748","15748"
"39089","2.806352138519287","2.806352138519287","2.806352138519287","15749","15749","15749"
"39092","2.914246082305908","2.914246082305908","2.914246082305908","15753","15753","15753"
"39095","2.8921356201171875","2.8921356201171875","2.8921356201171875","15754","15754","15754"
"39098","2.833801746368408","2.833801746368408","2.833801746368408","15755","15755","15755"
"39100","2.8846218585968018","2.8846218585968018","2.8846218585968018","15756","15756","15756"
"39103","2.9717984199523926","2.9717984199523926","2.9717984199523926","15761","15761","15761"
"39106","2.8691251277923584","2.8691251277923584","2.8691251277923584","15762","15762","15762"
"39108","3.107142448425293","3.107142448425293","3.107142448425293","15763","15763","15763"
"39111","2.846090078353882","2.846090078353882","2.846090078353882","15764","15764","15764"
"39114","3.1270642280578613","3.1270642280578613","3.1270642280578613","15769","15769","15769"
"39117","2.5292069911956787","2.5292069911956787","2.5292069911956787","15770","15770","15770"
"39241","2.7681617736816406","2.7681617736816406","2.7681617736816406","15774","15774","15774"
"39244","2.921658992767334","2.921658992767334","2.921658992767334","15775","15775","15775"
"39247","2.915970802307129","2.915970802307129","2.915970802307129","15776","15776","15776"
"39249","2.612339496612549","2.612339496612549","2.612339496612549","15777","15777","15777"
"39252","2.7734251022338867","2.7734251022338867","2.7734251022338867","15782","15782","15782"
"39255","2.9733352661132812","2.9733352661132812","2.9733352661132812","15783","15783","15783"
"39257","2.999434232711792","2.999434232711792","2.999434232711792","15784","15784","15784"
"39260","2.9249119758605957","2.9249119758605957","2.9249119758605957","15785","15785","15785"
"39263","2.7509734630584717","2.7509734630584717","2.7509734630584717","15790","15790","15790"
"39266","2.970123052597046","2.970123052597046","2.970123052597046","15791","15791","15791"
"39268","2.8441367149353027","2.8441367149353027","2.8441367149353027","15792","15792","15792"
"39271","2.7632391452789307","2.7632391452789307","2.7632391452789307","15793","15793","15793"
"39274","2.755497455596924","2.755497455596924","2.755497455596924","15797","15797","15797"
"39276","2.9487595558166504","2.9487595558166504","2.9487595558166504","15798","15798","15798"
"39279","3.038428783416748","3.038428783416748","3.038428783416748","15799","15799","15799"
"39282","2.8856406211853027","2.8856406211853027","2.8856406211853027","15800","15800","15800"
"39284","2.8140859603881836","2.8140859603881836","2.8140859603881836","15805","15805","15805"
"39287","2.8975610733032227","2.8975610733032227","2.8975610733032227","15806","15806","15806"
"39290","3.101942539215088","3.101942539215088","3.101942539215088","15807","15807","15807"
"39293","2.5100481510162354","2.5100481510162354","2.5100481510162354","15812","15812","15812"
"39295","2.9730396270751953","2.9730396270751953","2.9730396270751953","15813","15813","15813"
"39298","2.5894789695739746","2.5894789695739746","2.5894789695739746","15814","15814","15814"
"39301","2.8590736389160156","2.8590736389160156","2.8590736389160156","15815","15815","15815"
"39303","2.7552225589752197","2.7552225589752197","2.7552225589752197","15819","15819","15819"
"39306","3.05523681640625","3.05523681640625","3.05523681640625","15820","15820","15820"
"39309","2.905510425567627","2.905510425567627","2.905510425567627","15821","15821","15821"
"39312","2.86082124710083","2.86082124710083","2.86082124710083","15822","15822","15822"
"39314","2.9674055576324463","2.9674055576324463","2.9674055576324463","15827","15827","15827"
"39317","2.7245869636535645","2.7245869636535645","2.7245869636535645","15828","15828","15828"
"39320","2.6893105506896973","2.6893105506896973","2.6893105506896973","15829","15829","15829"
"39322","2.260735511779785","2.260735511779785","2.260735511779785","15834","15834","15834"
"39325","2.8191885948181152","2.8191885948181152","2.8191885948181152","15835","15835","15835"
"39328","2.7753548622131348","2.7753548622131348","2.7753548622131348","15836","15836","15836"
"39331","3.116283655166626","3.116283655166626","3.116283655166626","15837","15837","15837"
"39333","2.777883291244507","2.777883291244507","2.777883291244507","15841","15841","15841"
"39336","2.843141555786133","2.843141555786133","2.843141555786133","15842","15842","15842"
"39339","2.8147478103637695","2.8147478103637695","2.8147478103637695","15843","15843","15843"
"39341","3.1770997047424316","3.1770997047424316","3.1770997047424316","15844","15844","15844"
"39344","2.5439834594726562","2.5439834594726562","2.5439834594726562","15849","15849","15849"
"39347","2.783754348754883","2.783754348754883","2.783754348754883","15850","15850","15850"
"39350","2.7880499362945557","2.7880499362945557","2.7880499362945557","15851","15851","15851"
"39352","2.903164863586426","2.903164863586426","2.903164863586426","15856","15856","15856"
"39355","2.838134288787842","2.838134288787842","2.838134288787842","15857","15857","15857"
"39358","2.8668406009674072","2.8668406009674072","2.8668406009674072","15858","15858","15858"
"39361","2.754157304763794","2.754157304763794","2.754157304763794","15859","15859","15859"
"39363","3.1071691513061523","3.1071691513061523","3.1071691513061523","15863","15863","15863"
"39366","2.756234884262085","2.756234884262085","2.756234884262085","15864","15864","15864"
"39369","3.1236491203308105","3.1236491203308105","3.1236491203308105","15865","15865","15865"
"39371","2.7935781478881836","2.7935781478881836","2.7935781478881836","15866","15866","15866"
"39374","2.9116899967193604","2.9116899967193604","2.9116899967193604","15871","15871","15871"
"39377","2.8740828037261963","2.8740828037261963","2.8740828037261963","15872","15872","15872"
"39380","2.9671075344085693","2.9671075344085693","2.9671075344085693","15873","15873","15873"
"39382","2.492739677429199","2.492739677429199","2.492739677429199","15877","15877","15877"
"39385","2.7676587104797363","2.7676587104797363","2.7676587104797363","15878","15878","15878"
"39388","2.8404154777526855","2.8404154777526855","2.8404154777526855","15879","15879","15879"
"39391","2.7054357528686523","2.7054357528686523","2.7054357528686523","15880","15880","15880"
"39393","2.838930130004883","2.838930130004883","2.838930130004883","15885","15885","15885"
"39396","2.942349672317505","2.942349672317505","2.942349672317505","15886","15886","15886"
"39399","2.8518929481506348","2.8518929481506348","2.8518929481506348","15887","15887","15887"
"39401","3.0857338905334473","3.0857338905334473","3.0857338905334473","15888","15888","15888"
"39404","2.4989848136901855","2.4989848136901855","2.4989848136901855","15893","15893","15893"
"39407","2.9471936225891113","2.9471936225891113","2.9471936225891113","15894","15894","15894"
"39410","2.860466957092285","2.860466957092285","2.860466957092285","15895","15895","15895"
"39412","3.0614280700683594","3.0614280700683594","3.0614280700683594","15899","15899","15899"
"39415","3.0058107376098633","3.0058107376098633","3.0058107376098633","15900","15900","15900"
"39418","2.9169411659240723","2.9169411659240723","2.9169411659240723","15901","15901","15901"
"39420","2.7977514266967773","2.7977514266967773","2.7977514266967773","15902","15902","15902"
"39423","2.825676918029785","2.825676918029785","2.825676918029785","15907","15907","15907"
"39426","2.9068307876586914","2.9068307876586914","2.9068307876586914","15908","15908","15908"
"39429","2.650203227996826","2.650203227996826","2.650203227996826","15909","15909","15909"
"39431","2.802816867828369","2.802816867828369","2.802816867828369","15910","15910","15910"
"39434","2.8998587131500244","2.8998587131500244","2.8998587131500244","15915","15915","15915"
"39437","2.8610849380493164","2.8610849380493164","2.8610849380493164","15916","15916","15916"
"39440","3.007248640060425","3.007248640060425","3.007248640060425","15917","15917","15917"
"39442","3.0217275619506836","3.0217275619506836","3.0217275619506836","15921","15921","15921"
"39445","3.0983641147613525","3.0983641147613525","3.0983641147613525","15922","15922","15922"
"39448","2.678513526916504","2.678513526916504","2.678513526916504","15923","15923","15923"
"39450","2.84792423248291","2.84792423248291","2.84792423248291","15924","15924","15924"
"39453","3.0157270431518555","3.0157270431518555","3.0157270431518555","15929","15929","15929"
"39456","2.7771029472351074","2.7771029472351074","2.7771029472351074","15930","15930","15930"
"39459","3.054011344909668","3.054011344909668","3.054011344909668","15931","15931","15931"
"39461","3.1124167442321777","3.1124167442321777","3.1124167442321777","15932","15932","15932"
"39464","3.0208146572113037","3.0208146572113037","3.0208146572113037","15936","15936","15936"
"39467","2.8189826011657715","2.8189826011657715","2.8189826011657715","15937","15937","15937"
"39470","2.9326109886169434","2.9326109886169434","2.9326109886169434","15938","15938","15938"
"39472","2.845395088195801","2.845395088195801","2.845395088195801","15943","15943","15943"
"39475","2.9158332347869873","2.9158332347869873","2.9158332347869873","15944","15944","15944"
"39478","2.7128279209136963","2.7128279209136963","2.7128279209136963","15945","15945","15945"
"39480","2.89815092086792","2.89815092086792","2.89815092086792","15946","15946","15946"
"39483","2.94588565826416","2.94588565826416","2.94588565826416","15951","15951","15951"
"39486","2.801295280456543","2.801295280456543","2.801295280456543","15952","15952","15952"
"39489","3.022515296936035","3.022515296936035","3.022515296936035","15953","15953","15953"
"39491","3.0183215141296387","3.0183215141296387","3.0183215141296387","15954","15954","15954"
"39494","2.7588376998901367","2.7588376998901367","2.7588376998901367","15958","15958","15958"
"39497","2.8880162239074707","2.8880162239074707","2.8880162239074707","15959","15959","15959"
"39500","2.6932532787323","2.6932532787323","2.6932532787323","15960","15960","15960"
"39502","2.802518844604492","2.802518844604492","2.802518844604492","15965","15965","15965"
"39505","2.368574619293213","2.368574619293213","2.368574619293213","15966","15966","15966"
"39508","2.930967092514038","2.930967092514038","2.930967092514038","15967","15967","15967"
"39510","3.016267776489258","3.016267776489258","3.016267776489258","15968","15968","15968"
"39513","2.738673210144043","2.738673210144043","2.738673210144043","15973","15973","15973"
"39516","2.975438117980957","2.975438117980957","2.975438117980957","15974","15974","15974"
"39519","2.9935736656188965","2.9935736656188965","2.9935736656188965","15975","15975","15975"
"39521","2.8549818992614746","2.8549818992614746","2.8549818992614746","15976","15976","15976"
"39524","2.8983347415924072","2.8983347415924072","2.8983347415924072","15980","15980","15980"
"39527","3.0295205116271973","3.0295205116271973","3.0295205116271973","15981","15981","15981"
"39530","2.999540090560913","2.999540090560913","2.999540090560913","15982","15982","15982"
"39532","2.998445510864258","2.998445510864258","2.998445510864258","15987","15987","15987"
"39535","2.857865333557129","2.857865333557129","2.857865333557129","15988","15988","15988"
"39538","3.003777027130127","3.003777027130127","3.003777027130127","15989","15989","15989"
"39540","2.709984540939331","2.709984540939331","2.709984540939331","15990","15990","15990"
"39543","2.430656909942627","2.430656909942627","2.430656909942627","15994","15994","15994"
"39546","2.9336776733398438","2.9336776733398438","2.9336776733398438","15995","15995","15995"
"39549","2.7345848083496094","2.7345848083496094","2.7345848083496094","15996","15996","15996"
"39551","2.9964027404785156","2.9964027404785156","2.9964027404785156","15997","15997","15997"
"39554","2.8920950889587402","2.8920950889587402","2.8920950889587402","16002","16002","16002"
"39557","2.9687013626098633","2.9687013626098633","2.9687013626098633","16003","16003","16003"
"39560","3.2185556888580322","3.2185556888580322","3.2185556888580322","16004","16004","16004"
"39562","2.8183116912841797","2.8183116912841797","2.8183116912841797","16009","16009","16009"
"39565","2.9040188789367676","2.9040188789367676","2.9040188789367676","16010","16010","16010"
"39568","2.642179489135742","2.642179489135742","2.642179489135742","16011","16011","16011"
"39570","2.899820327758789","2.899820327758789","2.899820327758789","16012","16012","16012"
"39573","3.0278029441833496","3.0278029441833496","3.0278029441833496","16016","16016","16016"
"39576","3.1463546752929688","3.1463546752929688","3.1463546752929688","16017","16017","16017"
"39579","2.994612693786621","2.994612693786621","2.994612693786621","16018","16018","16018"
"39581","2.8890881538391113","2.8890881538391113","2.8890881538391113","16019","16019","16019"
"39584","2.8126420974731445","2.8126420974731445","2.8126420974731445","16024","16024","16024"
"39587","2.951064109802246","2.951064109802246","2.951064109802246","16025","16025","16025"
"39590","3.185049057006836","3.185049057006836","3.185049057006836","16026","16026","16026"
"39592","2.763376235961914","2.763376235961914","2.763376235961914","16031","16031","16031"
"39595","2.9476118087768555","2.9476118087768555","2.9476118087768555","16032","16032","16032"
"39598","2.8677802085876465","2.8677802085876465","2.8677802085876465","16033","16033","16033"
"39600","2.9734673500061035","2.9734673500061035","2.9734673500061035","16034","16034","16034"
"39603","3.0071489810943604","3.0071489810943604","3.0071489810943604","16038","16038","16038"
"39606","2.685451030731201","2.685451030731201","2.685451030731201","16039","16039","16039"
"39609","2.9535467624664307","2.9535467624664307","2.9535467624664307","16040","16040","16040"
"39611","2.753749370574951","2.753749370574951","2.753749370574951","16041","16041","16041"
"39614","2.8259246349334717","2.8259246349334717","2.8259246349334717","16046","16046","16046"
"39617","2.709221601486206","2.709221601486206","2.709221601486206","16047","16047","16047"
"39619","2.7644076347351074","2.7644076347351074","2.7644076347351074","16048","16048","16048"
"39622","2.9869940280914307","2.9869940280914307","2.9869940280914307","16052","16052","16052"
"39625","3.049325466156006","3.049325466156006","3.049325466156006","16053","16053","16053"
"39628","2.840132236480713","2.840132236480713","2.840132236480713","16054","16054","16054"
"39630","2.7775816917419434","2.7775816917419434","2.7775816917419434","16055","16055","16055"
"39633","2.743380069732666","2.743380069732666","2.743380069732666","16060","16060","16060"
"39636","2.8836398124694824","2.8836398124694824","2.8836398124694824","16061","16061","16061"
"39639","2.894153594970703","2.894153594970703","2.894153594970703","16062","16062","16062"
"39641","3.016509532928467","3.016509532928467","3.016509532928467","16063","16063","16063"
"39644","2.441065788269043","2.441065788269043","2.441065788269043","16068","16068","16068"
"39647","2.894483804702759","2.894483804702759","2.894483804702759","16069","16069","16069"
"39649","3.0339479446411133","3.0339479446411133","3.0339479446411133","16070","16070","16070"
"39652","2.9468657970428467","2.9468657970428467","2.9468657970428467","16074","16074","16074"
"39655","3.0972237586975098","3.0972237586975098","3.0972237586975098","16075","16075","16075"
"39658","2.9555459022521973","2.9555459022521973","2.9555459022521973","16076","16076","16076"
"39660","2.8443098068237305","2.8443098068237305","2.8443098068237305","16077","16077","16077"
"39663","2.912771224975586","2.912771224975586","2.912771224975586","16082","16082","16082"
"39666","2.9789528846740723","2.9789528846740723","2.9789528846740723","16083","16083","16083"
"39669","3.023082971572876","3.023082971572876","3.023082971572876","16084","16084","16084"
"39671","2.8806581497192383","2.8806581497192383","2.8806581497192383","16085","16085","16085"
"39674","2.8398332595825195","2.8398332595825195","2.8398332595825195","16090","16090","16090"
"39677","3.004645347595215","3.004645347595215","3.004645347595215","16091","16091","16091"
"39679","2.695127010345459","2.695127010345459","2.695127010345459","16092","16092","16092"
"39682","2.900023937225342","2.900023937225342","2.900023937225342","16096","16096","16096"
"39685","2.9087085723876953","2.9087085723876953","2.9087085723876953","16097","16097","16097"
"39688","2.863905191421509","2.863905191421509","2.863905191421509","16098","16098","16098"
"39690","2.7383320331573486","2.7383320331573486","2.7383320331573486","16099","16099","16099"
"39693","2.742539882659912","2.742539882659912","2.742539882659912","16104","16104","16104"
"39696","2.9876229763031006","2.9876229763031006","2.9876229763031006","16105","16105","16105"
"39699","2.8954319953918457","2.8954319953918457","2.8954319953918457","16106","16106","16106"
"39701","2.77458119392395","2.77458119392395","2.77458119392395","16107","16107","16107"
"39704","2.8295648097991943","2.8295648097991943","2.8295648097991943","16111","16111","16111"
"39707","2.797431707382202","2.797431707382202","2.797431707382202","16112","16112","16112"
"39709","3.229870319366455","3.229870319366455","3.229870319366455","16113","16113","16113"
"39712","2.7625997066497803","2.7625997066497803","2.7625997066497803","16118","16118","16118"
"39715","3.162461757659912","3.162461757659912","3.162461757659912","16119","16119","16119"
"39718","3.015735149383545","3.015735149383545","3.015735149383545","16120","16120","16120"
"39720","2.8190484046936035","2.8190484046936035","2.8190484046936035","16121","16121","16121"
"39723","2.77490234375","2.77490234375","2.77490234375","16126","16126","16126"
"39726","2.5810086727142334","2.5810086727142334","2.5810086727142334","16127","16127","16127"
"39729","3.015930652618408","3.015930652618408","3.015930652618408","16128","16128","16128"
"39731","3.0399022102355957","3.0399022102355957","3.0399022102355957","16129","16129","16129"
"39734","2.72409725189209","2.72409725189209","2.72409725189209","16133","16133","16133"
"39737","2.8464460372924805","2.8464460372924805","2.8464460372924805","16134","16134","16134"
"39739","3.019627094268799","3.019627094268799","3.019627094268799","16135","16135","16135"
"39742","2.923065662384033","2.923065662384033","2.923065662384033","16140","16140","16140"
"39745","2.996161460876465","2.996161460876465","2.996161460876465","16141","16141","16141"
"39748","2.8702354431152344","2.8702354431152344","2.8702354431152344","16142","16142","16142"
"39750","2.682481288909912","2.682481288909912","2.682481288909912","16143","16143","16143"
"39753","3.0630462169647217","3.0630462169647217","3.0630462169647217","16148","16148","16148"
"39756","2.9204952716827393","2.9204952716827393","2.9204952716827393","16149","16149","16149"
"39758","3.0265111923217773","3.0265111923217773","3.0265111923217773","16150","16150","16150"
"39892","2.7621686458587646","2.7621686458587646","2.7621686458587646","16155","16155","16155"
"39894","2.8698720932006836","2.8698720932006836","2.8698720932006836","16157","16157","16157"
"39897","2.8727505207061768","2.8727505207061768","2.8727505207061768","16158","16158","16158"
"39900","2.8011717796325684","2.8011717796325684","2.8011717796325684","16159","16159","16159"
"39902","2.8476476669311523","2.8476476669311523","2.8476476669311523","16164","16164","16164"
"39905","2.763124942779541","2.763124942779541","2.763124942779541","16165","16165","16165"
"39908","2.8312082290649414","2.8312082290649414","2.8312082290649414","16166","16166","16166"
"39910","2.854402780532837","2.854402780532837","2.854402780532837","16167","16167","16167"
"39913","2.7935545444488525","2.7935545444488525","2.7935545444488525","16172","16172","16172"
"39916","3.0562222003936768","3.0562222003936768","3.0562222003936768","16173","16173","16173"
"39919","2.775054931640625","2.775054931640625","2.775054931640625","16174","16174","16174"
"39921","2.7602550983428955","2.7602550983428955","2.7602550983428955","16175","16175","16175"
"39924","2.8803091049194336","2.8803091049194336","2.8803091049194336","16179","16179","16179"
"39927","2.7244527339935303","2.7244527339935303","2.7244527339935303","16180","16180","16180"
"39929","3.0783097743988037","3.0783097743988037","3.0783097743988037","16181","16181","16181"
"39932","3.1543233394622803","3.1543233394622803","3.1543233394622803","16182","16182","16182"
"39935","2.9078173637390137","2.9078173637390137","2.9078173637390137","16187","16187","16187"
"39937","4.10845422744751","4.10845422744751","4.10845422744751","16188","16188","16188"
"39940","3.043644428253174","3.043644428253174","3.043644428253174","16189","16189","16189"
"39943","2.8801426887512207","2.8801426887512207","2.8801426887512207","16194","16194","16194"
"39946","2.9523284435272217","2.9523284435272217","2.9523284435272217","16195","16195","16195"
"39948","2.9688072204589844","2.9688072204589844","2.9688072204589844","16196","16196","16196"
"39951","2.644378185272217","2.644378185272217","2.644378185272217","16197","16197","16197"
"39954","2.669778823852539","2.669778823852539","2.669778823852539","16201","16201","16201"
"39956","2.9956181049346924","2.9956181049346924","2.9956181049346924","16202","16202","16202"
"39959","2.8467607498168945","2.8467607498168945","2.8467607498168945","16203","16203","16203"
"39962","2.7292444705963135","2.7292444705963135","2.7292444705963135","16204","16204","16204"
"39965","2.832947015762329","2.832947015762329","2.832947015762329","16209","16209","16209"
"39967","2.956479787826538","2.956479787826538","2.956479787826538","16210","16210","16210"
"39970","2.7720160484313965","2.7720160484313965","2.7720160484313965","16211","16211","16211"
"39973","2.8305935859680176","2.8305935859680176","2.8305935859680176","16216","16216","16216"
"39975","2.901104688644409","2.901104688644409","2.901104688644409","16217","16217","16217"
"39978","2.695566177368164","2.695566177368164","2.695566177368164","16218","16218","16218"
"39981","2.7927308082580566","2.7927308082580566","2.7927308082580566","16219","16219","16219"
"39984","3.049428939819336","3.049428939819336","3.049428939819336","16223","16223","16223"
"39986","2.7263500690460205","2.7263500690460205","2.7263500690460205","16224","16224","16224"
"39989","3.053879976272583","3.053879976272583","3.053879976272583","16225","16225","16225"
"39992","2.7930731773376465","2.7930731773376465","2.7930731773376465","16226","16226","16226"
"39994","2.2212438583374023","2.2212438583374023","2.2212438583374023","16231","16231","16231"
"39997","2.781496524810791","2.781496524810791","2.781496524810791","16232","16232","16232"
"40000","2.7515816688537598","2.7515816688537598","2.7515816688537598","16233","16233","16233"
"40003","2.7145180702209473","2.7145180702209473","2.7145180702209473","16238","16238","16238"
"40005","2.8292973041534424","2.8292973041534424","2.8292973041534424","16239","16239","16239"
"40008","2.7252354621887207","2.7252354621887207","2.7252354621887207","16240","16240","16240"
"40011","2.8910269737243652","2.8910269737243652","2.8910269737243652","16241","16241","16241"
"40014","2.8510146141052246","2.8510146141052246","2.8510146141052246","16245","16245","16245"
"40016","2.9398813247680664","2.9398813247680664","2.9398813247680664","16246","16246","16246"
"40019","2.7747297286987305","2.7747297286987305","2.7747297286987305","16247","16247","16247"
"40022","2.900547504425049","2.900547504425049","2.900547504425049","16248","16248","16248"
"40024","3.204694986343384","3.204694986343384","3.204694986343384","16253","16253","16253"
"40027","2.8747081756591797","2.8747081756591797","2.8747081756591797","16254","16254","16254"
"40030","2.7425689697265625","2.7425689697265625","2.7425689697265625","16255","16255","16255"
"40033","2.7793877124786377","2.7793877124786377","2.7793877124786377","16259","16259","16259"
"40035","2.817812442779541","2.817812442779541","2.817812442779541","16260","16260","16260"
"40038","2.7417848110198975","2.7417848110198975","2.7417848110198975","16261","16261","16261"
"40041","2.896548271179199","2.896548271179199","2.896548271179199","16262","16262","16262"
"40043","3.0107922554016113","3.0107922554016113","3.0107922554016113","16267","16267","16267"
"40046","2.794658660888672","2.794658660888672","2.794658660888672","16268","16268","16268"
"40049","2.68931245803833","2.68931245803833","2.68931245803833","16269","16269","16269"
"40052","2.70884370803833","2.70884370803833","2.70884370803833","16270","16270","16270"
"40054","2.8011021614074707","2.8011021614074707","2.8011021614074707","16275","16275","16275"
"40057","2.859022617340088","2.859022617340088","2.859022617340088","16276","16276","16276"
"40060","2.609827995300293","2.609827995300293","2.609827995300293","16277","16277","16277"
"40063","2.888050079345703","2.888050079345703","2.888050079345703","16281","16281","16281"
"40065","2.966439723968506","2.966439723968506","2.966439723968506","16282","16282","16282"
"40068","2.757136821746826","2.757136821746826","2.757136821746826","16283","16283","16283"
"40071","2.949812889099121","2.949812889099121","2.949812889099121","16284","16284","16284"
"40073","2.730435371398926","2.730435371398926","2.730435371398926","16289","16289","16289"
"40076","2.9385905265808105","2.9385905265808105","2.9385905265808105","16290","16290","16290"
"40079","2.749401330947876","2.749401330947876","2.749401330947876","16291","16291","16291"
"40082","2.6790449619293213","2.6790449619293213","2.6790449619293213","16292","16292","16292"
"40084","2.930208683013916","2.930208683013916","2.930208683013916","16297","16297","16297"
"40087","2.776628255844116","2.776628255844116","2.776628255844116","16298","16298","16298"
"40090","3.022491931915283","3.022491931915283","3.022491931915283","16299","16299","16299"
"40093","2.613595485687256","2.613595485687256","2.613595485687256","16303","16303","16303"
"40095","2.796448230743408","2.796448230743408","2.796448230743408","16304","16304","16304"
"40098","2.865938901901245","2.865938901901245","2.865938901901245","16305","16305","16305"
"40101","2.9802684783935547","2.9802684783935547","2.9802684783935547","16306","16306","16306"
"40103","2.765604019165039","2.765604019165039","2.765604019165039","16311","16311","16311"
"40106","2.799473285675049","2.799473285675049","2.799473285675049","16312","16312","16312"
"40109","2.9079182147979736","2.9079182147979736","2.9079182147979736","16313","16313","16313"
"40112","2.881885528564453","2.881885528564453","2.881885528564453","16314","16314","16314"
"40114","3.1158480644226074","3.1158480644226074","3.1158480644226074","16318","16318","16318"
"40117","2.943321466445923","2.943321466445923","2.943321466445923","16319","16319","16319"
"40120","2.803715229034424","2.803715229034424","2.803715229034424","16320","16320","16320"
"40123","2.904916286468506","2.904916286468506","2.904916286468506","16325","16325","16325"
"40125","2.8374900817871094","2.8374900817871094","2.8374900817871094","16326","16326","16326"
"40128","2.791609764099121","2.791609764099121","2.791609764099121","16327","16327","16327"
"40131","2.909644365310669","2.909644365310669","2.909644365310669","16328","16328","16328"
"40133","2.998319625854492","2.998319625854492","2.998319625854492","16333","16333","16333"
"40136","2.9789505004882812","2.9789505004882812","2.9789505004882812","16334","16334","16334"
"40139","2.4628992080688477","2.4628992080688477","2.4628992080688477","16335","16335","16335"
"40142","3.331956386566162","3.331956386566162","3.331956386566162","16336","16336","16336"
"40144","2.8984367847442627","2.8984367847442627","2.8984367847442627","16340","16340","16340"
"40147","3.691636562347412","3.691636562347412","3.691636562347412","16341","16341","16341"
"40150","2.9406490325927734","2.9406490325927734","2.9406490325927734","16342","16342","16342"
"40152","2.9757039546966553","2.9757039546966553","2.9757039546966553","16347","16347","16347"
"40155","2.869779109954834","2.869779109954834","2.869779109954834","16348","16348","16348"
"40158","3.1373419761657715","3.1373419761657715","3.1373419761657715","16349","16349","16349"
"40161","2.76979660987854","2.76979660987854","2.76979660987854","16350","16350","16350"
