"time","bs8,tbs524288,seq2048 - client_2/train_loss","bs8,tbs524288,seq2048 - client_2/train_loss__MIN","bs8,tbs524288,seq2048 - client_2/train_loss__MAX","bs8,tbs524288,seq2048 - _step","bs8,tbs524288,seq2048 - _step__MIN","bs8,tbs524288,seq2048 - _step__MAX"
"17378","3.1231863498687744","3.1231863498687744","3.1231863498687744","5940","5940","5940"
"17381","3.126769542694092","3.126769542694092","3.126769542694092","5941","5941","5941"
"17384","3.138780355453491","3.138780355453491","3.138780355453491","5945","5945","5945"
"17387","3.0487003326416016","3.0487003326416016","3.0487003326416016","5946","5946","5946"
"17389","3.079202175140381","3.079202175140381","3.079202175140381","5947","5947","5947"
"17392","3.098080635070801","3.098080635070801","3.098080635070801","5948","5948","5948"
"17395","2.693340301513672","2.693340301513672","2.693340301513672","5953","5953","5953"
"17398","2.9703736305236816","2.9703736305236816","2.9703736305236816","5954","5954","5954"
"17400","3.1232590675354004","3.1232590675354004","3.1232590675354004","5955","5955","5955"
"17403","3.1323273181915283","3.1323273181915283","3.1323273181915283","5956","5956","5956"
"17406","3.110215187072754","3.110215187072754","3.110215187072754","5961","5961","5961"
"17412","3.0166995525360107","3.0166995525360107","3.0166995525360107","5963","5963","5963"
"17414","3.223304271697998","3.223304271697998","3.223304271697998","5967","5967","5967"
"17417","3.0324254035949707","3.0324254035949707","3.0324254035949707","5968","5968","5968"
"17420","4.523899078369141","4.523899078369141","4.523899078369141","5969","5969","5969"
"17423","2.99639892578125","2.99639892578125","2.99639892578125","5970","5970","5970"
"17425","3.0525195598602295","3.0525195598602295","3.0525195598602295","5975","5975","5975"
"17428","3.1519196033477783","3.1519196033477783","3.1519196033477783","5976","5976","5976"
"17431","3.1521849632263184","3.1521849632263184","3.1521849632263184","5977","5977","5977"
"17434","3.1857123374938965","3.1857123374938965","3.1857123374938965","5982","5982","5982"
"17436","2.812760353088379","2.812760353088379","2.812760353088379","5983","5983","5983"
"17439","3.159630298614502","3.159630298614502","3.159630298614502","5984","5984","5984"
"17442","3.134326696395874","3.134326696395874","3.134326696395874","5985","5985","5985"
"17445","2.821852207183838","2.821852207183838","2.821852207183838","5989","5989","5989"
"17447","3.0738096237182617","3.0738096237182617","3.0738096237182617","5990","5990","5990"
"17450","2.692134380340576","2.692134380340576","2.692134380340576","5991","5991","5991"
"17453","3.0701940059661865","3.0701940059661865","3.0701940059661865","5992","5992","5992"
"17456","3.1780717372894287","3.1780717372894287","3.1780717372894287","5997","5997","5997"
"17459","2.7039308547973633","2.7039308547973633","2.7039308547973633","5998","5998","5998"
"17461","3.0150954723358154","3.0150954723358154","3.0150954723358154","5999","5999","5999"
"17464","3.2404403686523438","3.2404403686523438","3.2404403686523438","6004","6004","6004"
"17467","3.4261856079101562","3.4261856079101562","3.4261856079101562","6005","6005","6005"
"17470","3.2110519409179688","3.2110519409179688","3.2110519409179688","6006","6006","6006"
"17475","3.194085121154785","3.194085121154785","3.194085121154785","6011","6011","6011"
"17478","3.2653043270111084","3.2653043270111084","3.2653043270111084","6012","6012","6012"
"17481","3.2480628490448","3.2480628490448","3.2480628490448","6013","6013","6013"
"17483","3.0728583335876465","3.0728583335876465","3.0728583335876465","6018","6018","6018"
"17486","3.0339250564575195","3.0339250564575195","3.0339250564575195","6019","6019","6019"
"17489","2.9614450931549072","2.9614450931549072","2.9614450931549072","6020","6020","6020"
"17492","2.9384255409240723","2.9384255409240723","2.9384255409240723","6021","6021","6021"
"17494","3.046715259552002","3.046715259552002","3.046715259552002","6026","6026","6026"
"17497","3.205881118774414","3.205881118774414","3.205881118774414","6027","6027","6027"
"17500","2.9363961219787598","2.9363961219787598","2.9363961219787598","6028","6028","6028"
"17503","2.978717088699341","2.978717088699341","2.978717088699341","6029","6029","6029"
"17506","3.1942520141601562","3.1942520141601562","3.1942520141601562","6033","6033","6033"
"17508","3.0142531394958496","3.0142531394958496","3.0142531394958496","6034","6034","6034"
"17514","3.1744890213012695","3.1744890213012695","3.1744890213012695","6040","6040","6040"
"17517","2.968752861022949","2.968752861022949","2.968752861022949","6041","6041","6041"
"17522","3.4499785900115967","3.4499785900115967","3.4499785900115967","6043","6043","6043"
"17525","3.054344415664673","3.054344415664673","3.054344415664673","6048","6048","6048"
"17528","2.908997058868408","2.908997058868408","2.908997058868408","6049","6049","6049"
"17530","2.8419055938720703","2.8419055938720703","2.8419055938720703","6050","6050","6050"
"17533","2.884336233139038","2.884336233139038","2.884336233139038","6051","6051","6051"
"17536","2.7692341804504395","2.7692341804504395","2.7692341804504395","6055","6055","6055"
"17539","2.9340109825134277","2.9340109825134277","2.9340109825134277","6056","6056","6056"
"17541","2.923633575439453","2.923633575439453","2.923633575439453","6057","6057","6057"
"17544","3.1414990425109863","3.1414990425109863","3.1414990425109863","6062","6062","6062"
"17547","3.0861194133758545","3.0861194133758545","3.0861194133758545","6063","6063","6063"
"17550","3.0316309928894043","3.0316309928894043","3.0316309928894043","6064","6064","6064"
"17555","3.1646575927734375","3.1646575927734375","3.1646575927734375","6070","6070","6070"
"17558","2.939767837524414","2.939767837524414","2.939767837524414","6071","6071","6071"
"17561","3.089695692062378","3.089695692062378","3.089695692062378","6072","6072","6072"
"17564","3.2984437942504883","3.2984437942504883","3.2984437942504883","6076","6076","6076"
"17566","2.9649689197540283","2.9649689197540283","2.9649689197540283","6077","6077","6077"
"17569","3.00429105758667","3.00429105758667","3.00429105758667","6078","6078","6078"
"17575","3.280022621154785","3.280022621154785","3.280022621154785","6084","6084","6084"
"17577","2.9695773124694824","2.9695773124694824","2.9695773124694824","6085","6085","6085"
"17580","3.0412111282348633","3.0412111282348633","3.0412111282348633","6086","6086","6086"
"17583","3.009256362915039","3.009256362915039","3.009256362915039","6087","6087","6087"
"17586","2.776472330093384","2.776472330093384","2.776472330093384","6092","6092","6092"
"17589","2.8545093536376953","2.8545093536376953","2.8545093536376953","6093","6093","6093"
"17591","2.9991238117218018","2.9991238117218018","2.9991238117218018","6094","6094","6094"
"17594","3.1343698501586914","3.1343698501586914","3.1343698501586914","6098","6098","6098"
"17597","3.1082868576049805","3.1082868576049805","3.1082868576049805","6099","6099","6099"
"17600","2.800809383392334","2.800809383392334","2.800809383392334","6100","6100","6100"
"17602","3.129016637802124","3.129016637802124","3.129016637802124","6101","6101","6101"
"17605","3.088965892791748","3.088965892791748","3.088965892791748","6106","6106","6106"
"17608","3.047056198120117","3.047056198120117","3.047056198120117","6107","6107","6107"
"17613","3.194334030151367","3.194334030151367","3.194334030151367","6113","6113","6113"
"17616","3.1463418006896973","3.1463418006896973","3.1463418006896973","6114","6114","6114"
"17619","2.966094493865967","2.966094493865967","2.966094493865967","6115","6115","6115"
"17622","3.2136077880859375","3.2136077880859375","3.2136077880859375","6116","6116","6116"
"17624","3.0298614501953125","3.0298614501953125","3.0298614501953125","6120","6120","6120"
"17627","2.9382143020629883","2.9382143020629883","2.9382143020629883","6121","6121","6121"
"17630","3.0897510051727295","3.0897510051727295","3.0897510051727295","6122","6122","6122"
"17633","3.1011860370635986","3.1011860370635986","3.1011860370635986","6123","6123","6123"
"17636","2.7773237228393555","2.7773237228393555","2.7773237228393555","6128","6128","6128"
"17638","2.7934045791625977","2.7934045791625977","2.7934045791625977","6129","6129","6129"
"17641","2.9772045612335205","2.9772045612335205","2.9772045612335205","6130","6130","6130"
"17644","3.258483409881592","3.258483409881592","3.258483409881592","6135","6135","6135"
"17647","2.949261426925659","2.949261426925659","2.949261426925659","6136","6136","6136"
"17649","2.9153990745544434","2.9153990745544434","2.9153990745544434","6137","6137","6137"
"17655","3.067819595336914","3.067819595336914","3.067819595336914","6142","6142","6142"
"17658","3.029205322265625","3.029205322265625","3.029205322265625","6143","6143","6143"
"17660","2.990309000015259","2.990309000015259","2.990309000015259","6144","6144","6144"
"17663","3.0324435234069824","3.0324435234069824","3.0324435234069824","6145","6145","6145"
"17666","2.9332761764526367","2.9332761764526367","2.9332761764526367","6149","6149","6149"
"17804","3.225505828857422","3.225505828857422","3.225505828857422","6156","6156","6156"
"17810","2.7992420196533203","2.7992420196533203","2.7992420196533203","6158","6158","6158"
"17815","3.0379953384399414","3.0379953384399414","3.0379953384399414","6164","6164","6164"
"17818","3.14569091796875","3.14569091796875","3.14569091796875","6165","6165","6165"
"17820","2.8026461601257324","2.8026461601257324","2.8026461601257324","6166","6166","6166"
"17823","3.3542323112487793","3.3542323112487793","3.3542323112487793","6167","6167","6167"
"17826","3.0122923851013184","3.0122923851013184","3.0122923851013184","6172","6172","6172"
"17829","2.9862918853759766","2.9862918853759766","2.9862918853759766","6173","6173","6173"
"17831","2.9235730171203613","2.9235730171203613","2.9235730171203613","6174","6174","6174"
"17834","2.9740476608276367","2.9740476608276367","2.9740476608276367","6179","6179","6179"
"17837","2.9608166217803955","2.9608166217803955","2.9608166217803955","6180","6180","6180"
"17842","3.027385711669922","3.027385711669922","3.027385711669922","6182","6182","6182"
"17845","3.6236660480499268","3.6236660480499268","3.6236660480499268","6186","6186","6186"
"17848","2.8712687492370605","2.8712687492370605","2.8712687492370605","6187","6187","6187"
"17851","2.997814416885376","2.997814416885376","2.997814416885376","6188","6188","6188"
"17853","3.270444869995117","3.270444869995117","3.270444869995117","6189","6189","6189"
"17859","2.8535056114196777","2.8535056114196777","2.8535056114196777","6195","6195","6195"
"17862","3.004908800125122","3.004908800125122","3.004908800125122","6196","6196","6196"
"17864","3.0944881439208984","3.0944881439208984","3.0944881439208984","6201","6201","6201"
"17870","2.9391441345214844","2.9391441345214844","2.9391441345214844","6203","6203","6203"
"17873","3.002993106842041","3.002993106842041","3.002993106842041","6204","6204","6204"
"17875","3.0585997104644775","3.0585997104644775","3.0585997104644775","6208","6208","6208"
"17878","3.0155491828918457","3.0155491828918457","3.0155491828918457","6209","6209","6209"
"17884","3.0317001342773438","3.0317001342773438","3.0317001342773438","6215","6215","6215"
"17886","2.969466209411621","2.969466209411621","2.969466209411621","6216","6216","6216"
"17892","3.2707996368408203","3.2707996368408203","3.2707996368408203","6218","6218","6218"
"17895","2.9987564086914062","2.9987564086914062","2.9987564086914062","6223","6223","6223"
"17898","3.01385498046875","3.01385498046875","3.01385498046875","6224","6224","6224"
"17900","3.0309736728668213","3.0309736728668213","3.0309736728668213","6225","6225","6225"
"17903","2.6623613834381104","2.6623613834381104","2.6623613834381104","6226","6226","6226"
"17906","2.9082086086273193","2.9082086086273193","2.9082086086273193","6230","6230","6230"
"17909","2.973304033279419","2.973304033279419","2.973304033279419","6231","6231","6231"
"17911","2.89764404296875","2.89764404296875","2.89764404296875","6232","6232","6232"
"17914","2.9985733032226562","2.9985733032226562","2.9985733032226562","6237","6237","6237"
"17917","2.9663987159729004","2.9663987159729004","2.9663987159729004","6238","6238","6238"
"17920","3.1353347301483154","3.1353347301483154","3.1353347301483154","6239","6239","6239"
"17922","3.181187629699707","3.181187629699707","3.181187629699707","6240","6240","6240"
"17925","2.8522725105285645","2.8522725105285645","2.8522725105285645","6245","6245","6245"
"17928","2.6861119270324707","2.6861119270324707","2.6861119270324707","6246","6246","6246"
"17931","2.9052603244781494","2.9052603244781494","2.9052603244781494","6247","6247","6247"
"17933","2.967599391937256","2.967599391937256","2.967599391937256","6248","6248","6248"
"17936","3.009550094604492","3.009550094604492","3.009550094604492","6252","6252","6252"
"17939","2.9761698246002197","2.9761698246002197","2.9761698246002197","6253","6253","6253"
"17942","2.9625320434570312","2.9625320434570312","2.9625320434570312","6254","6254","6254"
"17944","2.5731558799743652","2.5731558799743652","2.5731558799743652","6259","6259","6259"
"17947","3.109306812286377","3.109306812286377","3.109306812286377","6260","6260","6260"
"17950","3.0472755432128906","3.0472755432128906","3.0472755432128906","6261","6261","6261"
"17953","3.525359630584717","3.525359630584717","3.525359630584717","6262","6262","6262"
"17955","3.0734262466430664","3.0734262466430664","3.0734262466430664","6267","6267","6267"
"17958","3.1503491401672363","3.1503491401672363","3.1503491401672363","6268","6268","6268"
"17961","3.2638137340545654","3.2638137340545654","3.2638137340545654","6269","6269","6269"
"17967","2.8813693523406982","2.8813693523406982","2.8813693523406982","6274","6274","6274"
"17969","3.002127170562744","3.002127170562744","3.002127170562744","6275","6275","6275"
"17972","3.106692314147949","3.106692314147949","3.106692314147949","6276","6276","6276"
"17975","3.0257010459899902","3.0257010459899902","3.0257010459899902","6281","6281","6281"
"17978","2.71895170211792","2.71895170211792","2.71895170211792","6282","6282","6282"
"17980","2.3839550018310547","2.3839550018310547","2.3839550018310547","6283","6283","6283"
"17983","3.123429536819458","3.123429536819458","3.123429536819458","6284","6284","6284"
"17986","2.9751758575439453","2.9751758575439453","2.9751758575439453","6289","6289","6289"
"17989","2.9031693935394287","2.9031693935394287","2.9031693935394287","6290","6290","6290"
"17991","2.977407217025757","2.977407217025757","2.977407217025757","6291","6291","6291"
"17994","2.7945964336395264","2.7945964336395264","2.7945964336395264","6295","6295","6295"
"17997","3.1376876831054688","3.1376876831054688","3.1376876831054688","6296","6296","6296"
"18000","2.878293514251709","2.878293514251709","2.878293514251709","6297","6297","6297"
"18002","2.9819278717041016","2.9819278717041016","2.9819278717041016","6298","6298","6298"
"18005","3.1188838481903076","3.1188838481903076","3.1188838481903076","6303","6303","6303"
"18008","3.136486530303955","3.136486530303955","3.136486530303955","6304","6304","6304"
"18013","3.060713052749634","3.060713052749634","3.060713052749634","6306","6306","6306"
"18016","2.9114229679107666","2.9114229679107666","2.9114229679107666","6311","6311","6311"
"18019","3.086716413497925","3.086716413497925","3.086716413497925","6312","6312","6312"
"18025","2.8998045921325684","2.8998045921325684","2.8998045921325684","6317","6317","6317"
"18027","2.935631513595581","2.935631513595581","2.935631513595581","6318","6318","6318"
"18030","2.893967628479004","2.893967628479004","2.893967628479004","6319","6319","6319"
"18033","3.129892110824585","3.129892110824585","3.129892110824585","6320","6320","6320"
"18036","3.0269899368286133","3.0269899368286133","3.0269899368286133","6325","6325","6325"
"18038","2.9622859954833984","2.9622859954833984","2.9622859954833984","6326","6326","6326"
"18041","3.150933265686035","3.150933265686035","3.150933265686035","6327","6327","6327"
"18044","3.0950021743774414","3.0950021743774414","3.0950021743774414","6332","6332","6332"
"18047","3.11049485206604","3.11049485206604","3.11049485206604","6333","6333","6333"
"18049","2.838660478591919","2.838660478591919","2.838660478591919","6334","6334","6334"
"18052","3.0656917095184326","3.0656917095184326","3.0656917095184326","6335","6335","6335"
"18055","3.0512685775756836","3.0512685775756836","3.0512685775756836","6339","6339","6339"
"18058","3.0088307857513428","3.0088307857513428","3.0088307857513428","6340","6340","6340"
"18060","2.876649856567383","2.876649856567383","2.876649856567383","6341","6341","6341"
"18063","2.9688429832458496","2.9688429832458496","2.9688429832458496","6342","6342","6342"
"18066","3.0514602661132812","3.0514602661132812","3.0514602661132812","6347","6347","6347"
"18069","2.8919694423675537","2.8919694423675537","2.8919694423675537","6348","6348","6348"
"18074","2.9486117362976074","2.9486117362976074","2.9486117362976074","6354","6354","6354"
"18077","2.7944436073303223","2.7944436073303223","2.7944436073303223","6355","6355","6355"
"18080","2.916907787322998","2.916907787322998","2.916907787322998","6356","6356","6356"
"18085","2.917273998260498","2.917273998260498","2.917273998260498","6361","6361","6361"
"18088","3.1947505474090576","3.1947505474090576","3.1947505474090576","6362","6362","6362"
"18091","3.0596208572387695","3.0596208572387695","3.0596208572387695","6363","6363","6363"
"18094","3.1683077812194824","3.1683077812194824","3.1683077812194824","6368","6368","6368"
"18096","3.2075884342193604","3.2075884342193604","3.2075884342193604","6369","6369","6369"
"18099","2.7853169441223145","2.7853169441223145","2.7853169441223145","6370","6370","6370"
"18102","2.862154960632324","2.862154960632324","2.862154960632324","6371","6371","6371"
"18107","3.130209445953369","3.130209445953369","3.130209445953369","6377","6377","6377"
"18113","3.3465700149536133","3.3465700149536133","3.3465700149536133","6379","6379","6379"
"18116","2.7627005577087402","2.7627005577087402","2.7627005577087402","6383","6383","6383"
"18118","3.11824369430542","3.11824369430542","3.11824369430542","6384","6384","6384"
"18121","2.8821768760681152","2.8821768760681152","2.8821768760681152","6385","6385","6385"
"18124","3.189613103866577","3.189613103866577","3.189613103866577","6390","6390","6390"
"18127","3.1116843223571777","3.1116843223571777","3.1116843223571777","6391","6391","6391"
"18130","3.1905269622802734","3.1905269622802734","3.1905269622802734","6392","6392","6392"
"18132","3.0113940238952637","3.0113940238952637","3.0113940238952637","6393","6393","6393"
"18135","3.0807855129241943","3.0807855129241943","3.0807855129241943","6398","6398","6398"
"18138","3.1303515434265137","3.1303515434265137","3.1303515434265137","6399","6399","6399"
"18141","3.0834438800811768","3.0834438800811768","3.0834438800811768","6400","6400","6400"
"18143","3.115908622741699","3.115908622741699","3.115908622741699","6401","6401","6401"
"18146","3.25296688079834","3.25296688079834","3.25296688079834","6405","6405","6405"
"18149","2.981053352355957","2.981053352355957","2.981053352355957","6406","6406","6406"
"18152","2.8483896255493164","2.8483896255493164","2.8483896255493164","6407","6407","6407"
"18154","3.142716407775879","3.142716407775879","3.142716407775879","6412","6412","6412"
"18157","3.242932081222534","3.242932081222534","3.242932081222534","6413","6413","6413"
"18160","2.7855241298675537","2.7855241298675537","2.7855241298675537","6414","6414","6414"
"18163","2.9646224975585938","2.9646224975585938","2.9646224975585938","6415","6415","6415"
"18165","3.389159679412842","3.389159679412842","3.389159679412842","6420","6420","6420"
"18168","3.098062038421631","3.098062038421631","3.098062038421631","6421","6421","6421"
"18171","2.994814395904541","2.994814395904541","2.994814395904541","6422","6422","6422"
"18174","2.9707894325256348","2.9707894325256348","2.9707894325256348","6426","6426","6426"
"18176","3.0141196250915527","3.0141196250915527","3.0141196250915527","6427","6427","6427"
"18179","3.169508457183838","3.169508457183838","3.169508457183838","6428","6428","6428"
"18182","2.860997200012207","2.860997200012207","2.860997200012207","6429","6429","6429"
"18185","3.037106513977051","3.037106513977051","3.037106513977051","6434","6434","6434"
"18188","3.0490710735321045","3.0490710735321045","3.0490710735321045","6435","6435","6435"
"18190","3.122544527053833","3.122544527053833","3.122544527053833","6436","6436","6436"
"18193","3.132751226425171","3.132751226425171","3.132751226425171","6437","6437","6437"
"18196","3.084439516067505","3.084439516067505","3.084439516067505","6442","6442","6442"
"18199","3.2097513675689697","3.2097513675689697","3.2097513675689697","6443","6443","6443"
"18201","3.2234559059143066","3.2234559059143066","3.2234559059143066","6444","6444","6444"
"18204","3.071604013442993","3.071604013442993","3.071604013442993","6448","6448","6448"
"18207","3.177328109741211","3.177328109741211","3.177328109741211","6449","6449","6449"
"18210","2.9265801906585693","2.9265801906585693","2.9265801906585693","6450","6450","6450"
"18212","3.07293701171875","3.07293701171875","3.07293701171875","6451","6451","6451"
"18215","3.1394431591033936","3.1394431591033936","3.1394431591033936","6456","6456","6456"
"18218","3.154834747314453","3.154834747314453","3.154834747314453","6457","6457","6457"
"18221","2.9398252964019775","2.9398252964019775","2.9398252964019775","6458","6458","6458"
"18223","2.752664566040039","2.752664566040039","2.752664566040039","6459","6459","6459"
"18226","2.8636202812194824","2.8636202812194824","2.8636202812194824","6464","6464","6464"
"18232","3.209916114807129","3.209916114807129","3.209916114807129","6466","6466","6466"
"18234","3.0034689903259277","3.0034689903259277","3.0034689903259277","6470","6470","6470"
"18243","3.132459878921509","3.132459878921509","3.132459878921509","6473","6473","6473"
"18246","3.1497979164123535","3.1497979164123535","3.1497979164123535","6478","6478","6478"
"18248","3.0409603118896484","3.0409603118896484","3.0409603118896484","6479","6479","6479"
"18254","2.824099063873291","2.824099063873291","2.824099063873291","6485","6485","6485"
"18257","3.1009678840637207","3.1009678840637207","3.1009678840637207","6486","6486","6486"
"18259","3.006727457046509","3.006727457046509","3.006727457046509","6487","6487","6487"
"18262","3.093104839324951","3.093104839324951","3.093104839324951","6488","6488","6488"
"18265","3.061005115509033","3.061005115509033","3.061005115509033","6492","6492","6492"
"18268","2.979954242706299","2.979954242706299","2.979954242706299","6493","6493","6493"
"18273","2.951382637023926","2.951382637023926","2.951382637023926","6495","6495","6495"
"18276","3.1091489791870117","3.1091489791870117","3.1091489791870117","6500","6500","6500"
"18279","2.9456589221954346","2.9456589221954346","2.9456589221954346","6501","6501","6501"
"18281","3.0932445526123047","3.0932445526123047","3.0932445526123047","6502","6502","6502"
"18284","3.154428482055664","3.154428482055664","3.154428482055664","6507","6507","6507"
"18287","3.1272969245910645","3.1272969245910645","3.1272969245910645","6508","6508","6508"
"18290","3.0118520259857178","3.0118520259857178","3.0118520259857178","6509","6509","6509"
"18292","3.245445489883423","3.245445489883423","3.245445489883423","6510","6510","6510"
"18298","2.8643460273742676","2.8643460273742676","2.8643460273742676","6515","6515","6515"
"18301","3.2680511474609375","3.2680511474609375","3.2680511474609375","6516","6516","6516"
"18306","2.9591240882873535","2.9591240882873535","2.9591240882873535","6522","6522","6522"
"18309","3.011958360671997","3.011958360671997","3.011958360671997","6523","6523","6523"
"18312","2.808530807495117","2.808530807495117","2.808530807495117","6524","6524","6524"
"18315","3.7096214294433594","3.7096214294433594","3.7096214294433594","6527","6527","6527"
"18317","2.894007682800293","2.894007682800293","2.894007682800293","6528","6528","6528"
"18457","2.920351505279541","2.920351505279541","2.920351505279541","6533","6533","6533"
"18459","2.922496795654297","2.922496795654297","2.922496795654297","6534","6534","6534"
"18462","2.917692184448242","2.917692184448242","2.917692184448242","6535","6535","6535"
"18465","2.885920763015747","2.885920763015747","2.885920763015747","6540","6540","6540"
"18468","2.983471393585205","2.983471393585205","2.983471393585205","6541","6541","6541"
"18470","3.289254665374756","3.289254665374756","3.289254665374756","6542","6542","6542"
